#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
#GREEK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
emperor_title_ruler_consort_old_hungarian;Sahzar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_old_hungarian;Sahzarne;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_baron_old_hungarian;Tirsefol;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_count_old_hungarian;Tirsefol;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duke_old_hungarian;Fedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_king_old_hungarian;Nahfedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_emperor_old_hungarian;Nahfedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_old_hungarian;Bira;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_old_hungarian;Folbira;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_old_hungarian;Fedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_old_hungarian;Nahfedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_emperor_old_hungarian;Nahfedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_pagan_group_old_hungarian;Magiar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_pagan_group_old_hungarian;Magiar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_pagan_group_old_hungarian;Folmagiar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_pagan_group_old_hungarian;Kundu;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_emperor_pagan_group_old_hungarian;Kundu;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_christian_old_hungarian;Pizpok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_christian_old_hungarian;Folpizpok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_christian_old_hungarian;Primuz Folpizpok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_christian_old_hungarian;Nahfolpizpok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_emperor_christian_old_hungarian;Nahfolpizpok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_old_hungarian;Varubiratuk;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_old_hungarian;Varubiratuk of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_barony_old_hungarian;Tirse;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_barony_of_old_hungarian;Tirse of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_old_hungarian;Varas;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_old_hungarian;Varas of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_pagan_group_old_hungarian;Tatoshel;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_of_pagan_group_old_hungarian;Tatoshel of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_christian_old_hungarian;Templumbiratuk;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_of_christian_old_hungarian;Templumbiratuk of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_old_hungarian;Varumeda;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_old_hungarian;Varumeda of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_county_old_hungarian;Tirse;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_county_of_old_hungarian;Tirse of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_old_hungarian;Varasmeda;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_of_old_hungarian;Varasmeda of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_pagan_group_old_hungarian;Tatoshelmeda;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_pagan_group_old_hungarian;Tatoshelmeda of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_christian_old_hungarian;Templummeda;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_christian_old_hungarian;Templummeda of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_old_hungarian;Dsulazag;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_old_hungarian;Dsulazag of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_old_hungarian;Fedelemseg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_of_old_hungarian;Fedelemseg of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_old_hungarian;Fedelemseg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_of_old_hungarian;Fedelemseg of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_pagan_group_old_hungarian;Tatoszag;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_of_pagan_group_old_hungarian;Tatoszag of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_christian_old_hungarian;Folpizpokseg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_of_christian_old_hungarian;Folpizpokseg of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_old_hungarian;Korolzag;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_old_hungarian;Korolzag of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_kingdom_old_hungarian;Nahfedelemseg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_kingdom_of_old_hungarian;Nahfedelemseg of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_old_hungarian;Nahfedelemseg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_of_old_hungarian;Nahfedelemseg of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_pagan_group_old_hungarian;Nahtatoszag;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_of_pagan_group_old_hungarian;Nahtatoszag of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_christian_old_hungarian;Nahfolpizpokseg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_of_christian_old_hungarian;Nahfolpizpokseg of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_old_hungarian;Birodalom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_old_hungarian;Birodalom of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#HUNGARIAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_hungarian;Alispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_hungarian;Alispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_hungarian;Alispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_hungarian;Alispánné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_hungarian;Ispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_hungarian;Ispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_hungarian;Ispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_hungarian;Ispánné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_hungarian;Herceg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_hungarian;Hercegnõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_hungarian;Herceg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_hungarian;Hercegné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_hungarian;Király;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_hungarian;Királynõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_hungarian;Király;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_hungarian;Királyné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_hungarian;Királyfi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_hungarian;Királylány;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_hungarian;Császár;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_hungarian;Császárnõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_hungarian;Császár;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_hungarian;Császárné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_baron_hungarian;Törzsfõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_count_hungarian;Törzsfõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duke_hungarian;Fejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_king_hungarian;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_emperor_hungarian;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_hungarian;Bíró;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_hungarian;Polgármester;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_hungarian;Fejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_hungarian;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_emperor_hungarian;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_christian_hungarian;Püspök;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_christian_hungarian;Érsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_christian_hungarian;Prímás Érsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_christian_hungarian;Nagyérsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_emperor_christian_hungarian;Nagyérsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_hungarian;Várbirtok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_hungarian;Várbirtok of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_barony_hungarian;Törzs;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_barony_of_hungarian;Törzs of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_hungarian;Város;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_hungarian;Város of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_hungarian;Templombirtok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_of_hungarian;Templombirtok of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_hungarian;Vármegye;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_hungarian;Vármegye of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_county_hungarian;Törzs;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_county_of_hungarian;Törzs of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_hungarian;Városmegye;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_of_hungarian;Városmegye of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_hungarian;Templommegye;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_hungarian;Templommegye of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_hungarian;Hercegség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_hungarian;Hercegség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_hungarian;Fejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_of_hungarian;Fejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_hungarian;Fejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_of_hungarian;Fejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_christian_hungarian;Érsekség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_of_christian_hungarian;Érsekség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_hungarian;Királyság;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_hungarian;Királyság of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_kingdom_hungarian;Nagyfejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_kingdom_of_hungarian;Nagyfejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_hungarian;Nagyfejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_of_hungarian;Nagyfejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_christian_hungarian;Nagyérsekség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_of_christian_hungarian;Nagyérsekség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_hungarian;Birodalom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_hungarian;Birodalom of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#SZÉKELY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_szekely;Alispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_szekely;Alispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_szekely;Alispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_szekely;Alispánné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_szekely;Ispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_szekely;Ispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_szekely;Ispán;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_szekely;Ispánné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_szekely;Herceg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_szekely;Hercegnõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_szekely;Herceg;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_szekely;Hercegné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_szekely;Király;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_szekely;Királynõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_szekely;Király;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_szekely;Királyné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_szekely;Királyfi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_szekely;Királylány;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_szekely;Császár;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_szekely;Császárnõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_szekely;Császár;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_szekely;Császárné;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_baron_szekely;Törzsfõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_count_szekely;Törzsfõ;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duke_szekely;Fejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_king_szekely;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_emperor_szekely;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_szekely;Bíró;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_szekely;Polgármester;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_szekely;Fejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_szekely;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_emperor_szekely;Nagyfejedelem;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_christian_szekely;Püspök;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_christian_szekely;Érsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_christian_szekely;Prímás Érsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_christian_szekely;Nagyérsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_emperor_christian_szekely;Nagyérsek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_szekely;Várbirtok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_szekely;Várbirtok of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_barony_szekely;Törzs;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_barony_of_szekely;Törzs of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_szekely;Város;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_szekely;Város of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_szekely;Templombirtok;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_of_szekely;Templombirtok of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_szekely;Vármegye;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_szekely;Vármegye of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_county_szekely;Törzs;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_county_of_szekely;Törzs of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_szekely;Városmegye;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_of_szekely;Városmegye of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_szekely;Templommegye;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_szekely;Templommegye of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_szekely;Hercegség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_szekely;Hercegség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_szekely;Fejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_duchy_of_szekely;Fejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_szekely;Fejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_of_szekely;Fejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_szekely;Érsekség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_of_szekely;Érsekség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_szekely;Királyság;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_szekely;Királyság of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_kingdom_szekely;Nagyfejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
tribal_kingdom_of_szekely;Nagyfejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_szekely;Nagyfejedelemség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_of_szekely;Nagyfejedelemség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_christian_szekely;Nagyérsekség;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_of_christian_szekely;Nagyérsekség of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_szekely;Birodalom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_szekely;Birodalom of;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
#ITALIAN(padan);;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
baron_italian;Barone;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_italian;Baronessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_italian;Barone;Conte;Conte;;Conte;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_italian;Baronessa;Contessa;Contessa;;Contessa;;;;;;;;;x;;;;;;;;;;;;;;;
count_italian;Conte;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_italian;Contessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_italian;Conte;Duca;Duca;;Duca;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_italian;Contessa;Duchessa;Duchessa;;Duchessa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_italian;Duca;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_italian;Duchessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_italian;Duca;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_italian;Duchessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_italian;Re;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_italian;Regina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_italian;Re;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_italian;Regina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_italian;Imperatore;Imperatrice;Imperatrice;;Imperatrice;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_italian;Imperatrice;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_italian;Imperatrice;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_italian;Principe;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_italian;Principessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_italian;Sindaco;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_italian;Podestà;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_italian;Doge;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_italian;Doge;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_emperor_italian;Doge;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_italian;Comune di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_of_italian;Comune di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_of_italian;Repubblica di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_of_italian;Repubblica di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
city_empire_of_italian;Repubblica di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_italian;Vescovo di;Vescovo;Vescovo;;Vescovo;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_italian;Vescovo di;Vescovo;Vescovo;;Vescovo;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_of_italian;Diocesi di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_italian;Diocesi di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_italian;Contea di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_italian;Ducato di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_italian;Regno di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PALATINE_italian;Conte Palatina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PALATINEA_italian;Contessa Palatina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PALATINE_FOA_italian;Your Right Honourableness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PALATINE_OF_italian;Palatinato del Reno;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CPALATIN_italian;Conte Palatina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CEPALATIN_italian;Contessa Palatina;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CPALATIN_FOA_italian;Your Right Honourableness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CPALATIN_OF_italian;Contea Palatina di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MARGRAVE_italian;Margravio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MARGRAVINE_italian;Margravia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MARGRAVE_FOA_italian;Your Most Honourableness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MARGRAVE_OF_italian;Margraviato di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LANDGRAVE_italian;Langravio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LANDGRAVINE_italian;Langravia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LANDGRAVE_OF_italian;Langraviato di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LANDGRAVE_FOA_italian;Your Grace;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BURGRAVE_italian;Burgravio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BURGRAVINE_italian;Burgravia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BURGRAVE_FOA_italian;Your Highness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BURGRAVE_OF_italian;Burgraviato di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ADA_italian;Arciduca;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ADA_female_italian;Arciduchessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ADA_FOA_italian;Your Highness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ADA_OF_italian;Arciducato di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DM_italian;Margravio;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DM_female_italian;Margravia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DM_FOA_italian;Your Highness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DM_OF_italian;Margraviato di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DB_italian;Duca;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DB_female_italian;Duchessa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DB_FOA_italian;Your Highness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DB_OF_italian;Ducato di;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MARQUISATE_italian;Marchese;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MARCHESA_italian;Marchesa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MARQUISATE_FOA_italian;Your Highness;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
