#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
TRUE_VASSAL_NAME;Vassal;Vassal;Tributstaat;;Estado tributario;;;;;;;;;x
tp_rome_circus_desc;The Circus Maximus is a Roman chariot racing stadium and mass entertainment venue. it was the first and largest stadium in ancient Rome and its later Empire.;Circus Maximus signifie en latin : « le plus grand cirque ». Selon Pline, il pouvait accueillir environ 250 000 spectateurs1, et plus encore dans ses dimensions maximales, atteintes au IVe siècle, où les catalogues des Romains citent le chiffre de 385 000 spectateurs1, ce qui en fait de loin le plus grand édifice de spectacles sportifs de l'Histoire.;Der Circus Maximus war der größte Circus im antiken Rom. Er hatte eine Gesamtlänge von 600 Meters sowie eine Breite von 140 Metern. Es war damit das größte Veranstaltungsgebäude aller Zeiten. Sein Fassungsvermögen betrug im Ausbaustand zur Zeit Gaius Iulius Caesars 145.000 Plätze und soll in der Spätantike bis auf 385.000 Plätze ausgebaut worden sein.;;El Circo Máximo, (en italiano Circo Massimo; en latín Circus Maximus, «el circo más grande») creado bajo el mando del quinto rey de Roma, Lucio Tarquinio Prisco, fue un estadio para carreras de carros de la Antigua Roma. ;;;;;;;;
ca_zeus_0;Ruined Temple of Zeus;Ruines du Temple de Zeus;Ruinen der Tempel des Zeus;; Ruinas del templo de Zeus;;;;;;;;;x
ca_zeus_1;Restored Temple of Zeus;Temple de Zeus;Tempel des Zeus;;Templo de Zeus;;;;;;;;;x
ca_zeus_desc;The Temple of Zeus was dedicated to the god Zeus. It housed the renowned statue of Zeus, which was one of the Seven Wonders of the Ancient World.;Le temple colossal de Zeus Olympien, de style dorique, fut érigé entre 470 et 456 av. J.-C.;Der Tempel des Zeus war dem Gott Zeus gewidmet. Es beherbergt das berühmte Statue des Zeus, das eines der Sieben Weltwunder der Antike war.;;El Templo de Zeus fue dedicado al dios Zeus. Albergaba la famosa estatua de Zeus, que era una de las Siete Maravillas del Mundo Antiguo.;;;;;;;;;x
tp_rome_panth;Pantheon;Panthéon;Pantheon;; Panteón de Roma;;;;;;;;;x
tp_rome_panth_desc;The Pantheon is a building in Rome, Italy, commissioned by Marcus Agrippa during the reign of Augustus. It is one of the best-preserved of all Ancient Roman buildings. The Pantheon is being used as a Roman Catholic church dedicated to St. Mary and the Martyrs.; À l’origine, le Panthéon était un temple dédié à toutes les divinités de la religion antique. Il fut converti en église chrétienne au VIIe siècle. C’est le plus grand monument romain antique qui nous soit parvenu en état pratiquement intact, du fait de son utilisation ininterrompue jusqu'à nos jours.;Das unter Kaiser Hadrian etwa 119/125 n. Chr. fertiggestellte Pantheon besaß für mehr als 1700 Jahre die größte Kuppel der Welt, gemessen am Innendurchmesser, und gilt allgemein als am besten erhaltenes Bauwerk der römischen Antike.;;El Panteón de Agripa o Panteón de Roma (en italiano: Il Pantheon) es un templo de planta circular erigido en Roma por Adriano, entre los años 118 y 125 d.C. completamente construido sobre las ruinas del templo erigido en el 27 a. C.;;;;;;;;;x
ca_danevirke;Danevirke;Danevirke;Danewerk;;Danevirke;;;;;;;;;x
ct_danevirke;Danevirke;Danevirke;Danewerk;;Danevirke;;;;;;;;;x
tp_danevirke;Danevirke;Danevirke;Danewerk;;Danevirke;;;;;;;;;x
tb_danevirke;Danevirke;Danevirke;Danewerk;;Danevirke;;;;;;;;;x
danevirke_desc;The Danevirke is a system of Danish fortifications.;Le Danevirke est un système de fortification danois situé dans le Schleswig-Holstein. Cette importante ligne défensive d'une trentaine de kilomètres de long, construite pendant l'âge des Vikings danois, barre la péninsule du Jütland à sa base. ;Das Danewerk ist ein System von ehemaligen dänischen, militärischen Befestigungen, . Sie bestehen aus mehreren Gräben, Wällen, einem Seesperrwerk und einer Mauer und erstrecken sich 30 km lang an der sogenannten Schleswiger Landenge zwischen der Eckernförder Bucht und Hollingstedt an der Treene.;;Danevirke o Danavirki, también conocida como Dannevirke o Danewerk (literalmente «obra danesa» o «creación danesa» en idioma danés antiguo), es el nombre de una muralla defensiva que corre desde los límites occidentales de Jutlandia.;;;;;;;;;x
ca_stonehenge;Stonehenge;Stonehenge;Stonehenge;;Stonehenge;;;;;;;;;x
ca_stonehenge_desc;Stonehenge is a prehistoric monument in Wiltshire. It is the remains of a ring of standing stones set within earthworks.;Stonehenge, dont le nom signifie « les pierres suspendues », est un monument mégalithique composé d'un ensemble de structures circulaires concentriques, érigé entre -2800 et -1100.;Stonehenge ist ein in der Jungsteinzeit errichtetes und mindestens bis in die Bronzezeit.;;Stonehenge es un monumento megalítico, tipo crómlech, de finales del neolítico (siglo XX a. C.).;;;;;;;;;x
ca_buddhas;Buddhas of Bamiyan;Bouddhas de Bâmiyân;Buddha-Statuen von Bamiyan;;Budas de Bamiyan;;;;;;;;;x
ca_buddhas_desc;The Buddhas of Bamiyan are two monumental statues of standing buddha carved into the side of a cliff in the Bamwam valley.  Bamiyan was the site of several Buddhist monasteries, and a thriving center for religion, philosophy, and art.;Les Bouddhas de Bâmiyân sont trois statues monumentales en haut-relief de bouddhas debout, excavées dans la paroi d'une falaise située dans la vallée de Bâmiyân.;Die Buddha-Statuen von Bamiyan waren einst die größten stehenden Buddha-Statuen der Welt.;;Los Budas de Bamiyan fueron dos monumentales estatuas de Buda talladas a los lados de un acantilado en el valle de Bamiyan.;;;;;;;;;x
ca_sam_mosque;Great Mosque of Samarra;Grande Mosquée de Samarra;Große Moschee von Samarra;;Gran Mezquita de Samarra;;;;;;;;;x
ca_sam_mosque_desc;The Great Mosque of Samarra is one of the largest mosques in the world. Its minaret, the Malwiya Tower, is a vast spiralling cone with a spiral ramp.;La Grande Mosquée de Samarra, ou mosquée al-Mutawakkil est une des plus importantes œuvres architecturales de l'Islam.;Die Große Moschee von Samarra und Al-Mutawakkil Moschee ist einer der wichtigsten architektonischen Arbeiten des Islam.;;La Gran Mezquita de Samarra es una mezquita del siglo IX situada en Samarra, Iraq. Fue encargada en 848 por el califa abasí Al-Mutawakkil, quien reinó en Samarra desde 847 hasta 861.;;;;;;;;;x
ca_newgrange;Newgrange;Newgrange;Newgrange;;Newgrange;;;;;;;;;x
tb_newgrange;Newgrange;Newgrange;Newgrange;;Newgrange;;;;;;;;;x
newgrange_desc;Newgrange is a prehistoric monument in Meath, Ireland. After its initial use, Newgrange was sealed, later appearing in Irish mythology and folklore.;Newgrange est l’un des plus célèbres sites archéologiques d'Irlande. C’est un tumulus de 85 mètres de diamètre à l’intérieur duquel on atteint la chambre funéraire par un long passage couvert.;Newgrange bezeichnet ein großes jungsteinzeitliches Hügelgrab in der irischen Grafschaft Meath am Fluss Boyne. Vom Typ her handelt es sich um ein Passage tomb.;;Newgrange es uno de los pasajes funerarios del complejo Brú na Bóinne en el Condado de Meath y el yacimiento arqueológico más famoso de Irlanda.;;;;;;;;;x
ct_tower_pisa;Tower of Pisa;Tour de Pise;Schiefer Turm von Pisa;;Torre de Pisa;;;;;;;;;x
ct_tower_pisa_desc;The Tower of Pisa is the campanile, or freestanding bell tower, of the cathedral of the Italian city of Pisa.;La tour de Pise, un des symboles du centre de l'Italie et emblème de la ville toscane de Pise, est le campanile de la cathédrale, situé à son chevet, sur la Piazza dei Miracoli, et dont la construction débuta en 1173.;Der Schiefe Turm von Pisa ist das wohl bekannteste geneigte Gebäude der Welt und Wahrzeichen der Stadt Pisa in Italien.;;La Torre de Pisa o Torre inclinada de Pisa es el campanario de la catedral de Pisa, en la ciudad del mismo nombre.;;;;;;;;;x
ct_grandcanal;Grand Canal;Grand Canal;Canal Grande;;Gran Canal de Venecia;;;;;;;;;x
ct_grandcanal_desc;The Grand Canal of Venice forms one of the major water-traffic corridors in the city. At one end, the canal leads into the lagoon and the other end leads into Saint Mark Basin; in between, it makes a large reverse-S shape through the central districts of Venice.;Le Grand Canal est le principal canal qui traverse Venise, en Italie.;Der Canal Grande im Venezianischen Canalazzo ist die knapp vier Kilometer lange, zwischen 30 und 70 Meter breite und bis zu fünf Meter tiefe Hauptwasserstraße in der Lagunenstadt Venedig.;;La ciudad de Venecia en Italia constituye la mayor zona húmeda de este país. Está regada toda ella por múltiples canales de distinta longitud y distinta anchura. El mayor de todos es el Gran Canal, que recorre Venecia trazando una S.;;;;;;;;
ca_con_library;Imperial Library;Bibliothèque impériale de Constantinople;Kaiserliche Bibliothek von Konstantinopel;;La Biblioteca Imperial de Constantinopla;;;;;;;;;x
ca_con_library_desc;The Imperial Library of Constantinople is one of the last of the great libraries of the ancient world. Long after the destruction of the Great Library of Alexandria, it preserved the knowledge of the ancient Greeks and Romans.;La bibliothèque impériale de Constantinople fondée au IV? siècle par l'empereur romain Constance II à Constantinople était une des plus importantes bibliothèques de l'antiquité et du Moyen Âge.;Die Kaiserliche Bibliothek von Konstantinopel war eine durch Kaiser Constantius II. In Auftrag gegebene Bibliothek in der Hauptstadt des Byzantinischen Reiches.;;La Biblioteca Imperial de Constantinopla es una de las últimas de las grandes bibliotecas del mundo antiguo. Mucho tiempo después de la destrucción de la Gran Biblioteca de Alejandría, que conserva el conocimiento de los antiguos griegos y romanos.;;;;;;;;;x
ct_dogepalace;Doge's Palace;Palais des Doges;Dogenpalast;;Palacio Ducal de Venecia;;;;;;;;;x
ct_dogepalace_desc;The palace was the residence of the Doge of Venice, the supreme authority of the Republic of Venice.;Le palais des Doges ou palais Ducal est un palais vénitien de styles gothique et Renaissance situé sur la place Saint-Marc.;Der Palast war Regierungs - und Verwaltungszentrum der Republik und zugleich eindrucksvolles Symbol der Größe und Macht der Seerepublik Venedig. Alle wichtigen Regierungsorgane und Gerichte hatten hier ihren Sitz.;;El Palazzo Ducale, situado en el extremo oriental de la Plaza de San Marcos, es uno de los símbolos de la gloria y el poder de Venecia.;;;;;;;;;x
ca_palacepalermo;Royal Palace of Palermo;Palais des Normands;Palazzo Reale;;Palazzo dei Normanni;;;;;;;;;x
ca_palacepalermo_desc;The Royal Palace of Palermo serves as the main seat of power for the rulers of Sicily.;Le palais des Normands est un édifice de Palerme, situé Piazza Independenza, qui fut tour à tour forteresse punique, fort romain, château des émirs arabes puis la résidence des rois normands au XIIe siècle.;Der Palazzo Reale, auch Palazzo dei Normanni oder Normannenpalast genannt, ist ein Schloss in Palermo. Der Palast steht an der höchsten Stelle des mittelalterlichen Stadtgebiets.;;El Palazzo dei Normanni es un palacio ubicado en Palermo, Italia, que fue sede de los reyes de Sicilia.Su construcción se inició en el siglo IX por orden del emir de Palermo y fue extendido en el siglo XII por Rogelio II y otros reyes normandos.;;;;;;;;;x
ca_goldengate;Golden Gate;Porte dorée;Goldenes Tor von Kiew;;Puerta de Oro de Kiev;;;;;;;;;x
ca_goldengate_desc;The Golden Gate of Kiev is a major landmark of Kiev and gateway in the city fortress;La Porte dorée de Kiev est un monument ukrainien de Kiev et une porte dans la forteresse historique de la vieille ville.;Das Goldene Tor von Kiew ist ein historisches, befestigtes Stadttor in Kiew, der Hauptstadt der Ukraine.;; La Puerta de Oro de Kiev es un hito importante de la antigua Kiev y la puerta histórica en la fortaleza antigua de la ciudad, ubicado en la capital de Ucrania.;;;;;;;;;x
ct_stmarks;St. Mark's Basilica;Basilique Saint-Marc;Markusdom;;Basílica de San Marcos;;;;;;;;;x
ct_stmarks_desc;The Patriarchal Cathedral Basilica of Saint Mark is the cathedral church of the Roman Catholic Archdiocese of Venice.  It is the most famous of the city's churches and one of the best known examples of Italo-Byzantine architecture. It serves as the chapel of the Doge.;La basilique Saint-Marc, à Venise, est la plus importante basilique de Venise.;Der Markusdom in Venedig war bis zu ihrem Ende 1797 das zentrale Staatsheiligtum der Republik Venedig und ist seit 1807 die Kathedrale des Patriarchen von Venedig.;;La Basílica de San Marcos es el principal templo católico de la ciudad de Venecia y la obra maestra de la influencia bizantina en el Véneto. ;;;;;;;;;x
tp_jeru_zion;Mount Zion;Mont Sion;Berg Zion;;Monte de Sion;;;;;;;;;x
tp_jeru_zion_desc;"Mount Zion is a hill in Jerusalem just outside the walls of the City. It was the site of the Jebusite fortress called the ""stronghold of Zion"" that was conquered by King David, becoming his palace and the City of David.";Le mont Sion est une des collines de Jérusalem, située au Sud-Ouest de la vieille ville.;Mount Zion Mount Zion is a hill or south-west of the old city walls of Jerusalem.;;Monte Sion es el nombre de una colina en Jerusalén en las afueras de la Ciudad Vieja. El término Sion se convirtió desde tiempos antiguos en un sinécdoque referida a la ciudad entera de Jerusalén y a la Tierra de Israel.;;;;;;;;;x
tp_jeru_wall1;Western Wall;Le Mur des Lamentations;Klagemauer;;Muro de las Lamentaciones;;;;;;;;;x
tp_jeru_wall2;Third Temple;Troisième temple;Tempel Ezechiels;;Tercer templo de Jerusalén;;;;;;;;;x
tp_jeru_wall1_desc;The Western Wall, Wailing Wall or Kotel is located in the City of Jerusalem at the foot of the western side of the area known as the Noble Sanctuary and the Temple Mount.;est un mur de soutènement de l'esplanade du Temple de Jérusalem situé dans le quartier juif de la vieille ville de Jérusalem datant du Ier siècle av. J.-C.;Die Klagemauer in der Altstadt von Jerusalem ist eine religiöse Stätte des Judentums.;;El Muro de los Lamentos, Muro de las Lamentaciones o Kotel se encuentra en la ciudad de Jerusalén, a los pies de la parte occidental de la zona conocida como el Noble Santuario y el Monte del Templo.;;;;;;;;;x
tp_jeru_wall2_desc;The Third Temple, or Ezekiel's Temple, is a Jewish Holy Temple architecturally described and prophesied in the Book of Ezekiel, a house of prayer for all people with a sacrificial service.;Le Troisième Temple est un projet visant à reconstruire le Temple de Jérusalem.;Der Tempel Ezechiels oder der dritte Tempel Jerusalems ist im Buch Ezechiel des Alten Testaments die Vision des Jerusalemer Tempels nach der Zerstörung des ersten Tempels durch Nebukadnezar II.;; A pesar de seguir sin construirse, la idea y el deseo de un tercer templo es sagrada para el judaísmo, sobre todo para el judaísmo ortodoxo, como un lugar de culto no realizado. ;;;;;;;;;x
ct_bastille;Bastille Saint-Antoine;Bastille;Bastille;;Bastilla;;;;;;;;;x
ct_bastille_desc;The Bastille Saint-Antoine is a strong fortress with eight towers that protects the strategic gateway of the Porte Saint-Antoine on the eastern edge of Paris.;Bastille Saint-Antoine, était une forteresse, destinée a protéger la porte Saint-Antoine, élevée à l'emplacement de l’actuelle place de la Bastille à Paris. Elle fut entièrement détruite après la Prise de la Bastille le 14 juillet 1789.;Die Bastille war ursprünglich eine besonders befestigte Stadttorburg im Osten von Paris, die später als Gefängnis genutzt wurde.;;La Bastilla o Bastilla de San Antonio fue una fortaleza que protegía el costado oriental de la ciudad de París. ;;;;;;;;;x
tp_stdenis;Basilica of St. Denis;Basilique Saint-Denis;Kathedrale von Saint-Denis;;Basílica de Saint-Denis;;;;;;;;;x
tp_stdenis_desc;The Basilica of St. Denis is a large abbey church in the city of Saint-Denis.;La basilique de Saint-Denis est une église, célèbre pour être la première à être construit dans le style gothique, tout en étant le lieu de sépulture de la plupart des rois de France.;Die Basilika von Saint-Denis ist eine Kirche, bekannt als die erste im gotischen Stil gebaut werden, als auch als Begräbnisstätte der meisten der Könige von Frankreich.;;La basílica de Saint-Denis es una iglesia, célebre por ser la primera que se erigió en el estilo Gótico, así como por ser el lugar de sepultura de la mayor parte de los reyes de Francia.;;;;;;;;;x
ct_palaceaachen;Palace of Aachen;Palais d'Aix-la-Chapelle;Aachener Königspfalz;;Palacio de Aquisgrán;;;;;;;;;x
ct_palaceaachen_desc;The Palace of Aachen is a group of buildings with residential, political and religious purposes chosen by Charlemagne to be the centre of power of the Carolingian Empire.;Le palais d’Aix-la-Chapelle était un ensemble de bâtiments résidentiels, politiques et religieux choisi par Charlemagne pour être le centre du pouvoir carolingien.;Die Pfalz in Aachen war der wichtigste früh- und hochmittelalterliche Herrschersitz des fränkischen bzw. dann ostfränkisch-deutschen Königreiches. Ihre Bedeutung verdankte sie vor allem dem Umstand, dass sie die Lieblingspfalz des großen fränkischen Königs Karls des Großen war.;;El Palacio de Aquisgrán era todo un conjunto de edificaciones de tipo residencial, político y religioso, que fue erigido por el emperador Carlomagno como centro del poder carolingio.;;;;;;;;;x
ca_gibrock;Rock of Gibraltar;Rocher de Gibraltar;Fels von Gibraltar;;Peñón de Gibraltar;;;;;;;;;x
ca_gibrock_desc;The Rock of Gibraltar is a monolithic limestone promontory located in the territory of Gibraltar, off the southwestern tip of Europe on the Iberian Peninsula. The Moorish Castle on top of the Rock is comprised of various buildings, gates, and fortified walls, with the dominant features being the Tower of Homage and the Gate House.;Le rocher de Gibraltar est un monolithe calcaire situé à Gibraltar, sur la côte méridionale de la péninsule Ibérique. Il atteint une hauteur de 426 mètres au-dessus du niveau de la mer. Dans l'Antiquité, il était considéré comme l'une des deux Colonnes d'Hercule, l'autre étant le Jbel Musa, sur la côte africaine.;Der Fels von Gibraltar ist ein monolithischer Kalksteinfels, der den größten Teil der Halbinsel Gibraltar an der Südwestspitze Europas umfasst. ;;El peñón de Gibraltar, es un islote rocoso unido a la península ibérica por un istmo de arena, cortado a su vez por un canal. Consiste en un promontorio monolítico de piedra caliza ubicado en el extremo suroeste de Europa en la península ibérica.;;;;;;;;;x
ca_con_apostles;Church of the Holy Apostles;Église des Saints-Apôtres;Apostelkirche;;Iglesia de los Santos Apóstoles;;;;;;;;;x
ca_con_apostles_desc;The Church of the Holy Apostles, also known as the Imperial Polyándreion, is an Orthodox church in Constantinople. It was second in size and importance only to the Hagia Sophia among the great churches of Constantinople. Most emperors and many patriarchs and bishops were buried in the church. ;L’église des Saints-Apôtres, ou Myriandrion est une église byzantine de Constantinople, aujourd'hui disparue.  Elle fut fondée par Constance II, fils de Constantin I??, dans les années 350 et bâtie à partir d'un mausolée construit par Constantin.;Die Apostelkirche , war eine christliche Kirche in Konstantinopel. Nach der Eroberung von Konstantinopel im Jahr 1453 durch die Osmanen und der Umwandlung der bisherigen Hauptkirche Hagia Sophia in eine Moschee wurde sie Kathedrale der Patriarchen von Konstantinopel.;;La iglesia de los Santos Apóstoles, fue un templo cristiano ubicado en la antigua Constantinopla, que se levantó originalmente para servir como mausoleo del emperador Constantino. ;;;;;;;;;x
ca_alhambra1;Calat Alhambra;Alhambra;Alhambra;;Alhambra;;;;;;;;;x
ca_alhambra2;Calat Alhambra;Alhambra;Alhambra;;Alhambra;;;;;;;;;x
ca_alhambra3;Calat Alhambra;Alhambra;Alhambra;;Alhambra;;;;;;;;;x
ca_alhambra1_desc;Calat Alhambra is a small red-colored fortress in Granada.;L'Alhambra est un petit complexe de fortification rouge.;Alhambra ist eine kleine rote Festung in Granada.;;Alhambra es una pequeña fortaleza de color rojo en Granada.;;;;;;;;;x
ca_alhambra2_desc;Calat Alhambra is a red-colored renovated fortress complex in Granada.;L'Alhambra est un complexe de fortification rouge entierement rénové.;Alhambra ist ein rot gefärbten renovierten Festungsanlage in Granada.;; Alhambra es un complejo fortaleza renovada de color rojo en Granada.;;;;;;;;;x
ca_alhambra3_desc;Calat Alhambra is a red-colored renovated fortress complex and royal palace for the Sultan of Granada.;L'Alhambra est un complexe de fortification rouge entierement rénové ainsi que la demeure royale du sultan de Greanade;Alhambra is a red-colored renovated fortress complex and royal palace for the Sultan of Granada.;; Alhambra es un complejo fortaleza renovada de color rojo y palacio real para el sultán de Granada.;;;;;;;;;x
tp_persepolis0;Ruins of Persepolis;Ruines de Persépolis;Ruinen von Persepolis;;Las ruinas de Persépolis;;;;;;;;;x
tp_persepolis1;Restored Persepolis;Persépolis;Persepolis;;Persepolis;;;;;;;;;x
tp_persepolis0_desc;Persepolis, literally meaning city of Persians, was the ceremonial capital of the Achaemenid Empire. After invading Persia, Alexander the Great sent the main force of his army to Persepolis in the year 330 BC by the Royal Road. Alexander stormed the Persian Gates, then quickly captured Persepolis. After several months Alexander allowed his troops to loot Persepolis. A fire broke out in the eastern palace of Xerxes and spread to the rest of the city.;Persépolis était une capitale de l’empire perse achéménide. Sa construction commence en 521 av. J.-C. sur ordre de Darius Ier. Elle fait partie d’un vaste programme de construction monumentale visant à souligner l’unité et la diversité de l’empire perse achéménide, et à asseoir la légitimité du pouvoir royal.;Die altpersische Residenzstadt Persepolis war eine der Hauptstädte des antiken Perserreichs unter den Achämeniden und wurde 520 v. Chr. von Dareios I. im Süden des heutigen Iran in der Region Persis gegründet. Der Name „Persepolis“ stammt aus dem Griechischen und bedeutet „Stadt der Perser“.;;Persépolis fue la capital del Imperio persa durante la época aqueménida. Su construcción, comenzada por Darío I, continuó a lo largo de más de dos siglos, hasta la conquista del Imperio persa por Alejandro Magno.;;;;;;;;;x
tp_persepolis1_desc;Persepolis, literally meaning city of Persians, was the ceremonial capital of the Achaemenid Empire. After invading Persia, Alexander the Great sent the main force of his army to Persepolis in the year 330 BC by the Royal Road. Alexander stormed the Persian Gates, then quickly captured Persepolis. After several months Alexander allowed his troops to loot Persepolis. A fire broke out in the eastern palace of Xerxes and spread to the rest of the city.;Persépolis était une capitale de l’empire perse achéménide. Sa construction commence en 521 av. J.-C. sur ordre de Darius Ier. Elle fait partie d’un vaste programme de construction monumentale visant à souligner l’unité et la diversité de l’empire perse achéménide, et à asseoir la légitimité du pouvoir royal.;Die altpersische Residenzstadt Persepolis war eine der Hauptstädte des antiken Perserreichs unter den Achämeniden und wurde 520 v. Chr. von Dareios I. im Süden des heutigen Iran in der Region Persis gegründet. Der Name „Persepolis“ stammt aus dem Griechischen und bedeutet „Stadt der Perser“.;;Persépolis fue la capital del Imperio persa durante la época aqueménida. Su construcción, comenzada por Darío I, continuó a lo largo de más de dos siglos, hasta la conquista del Imperio persa por Alejandro Magno.;;;;;;;;;x
ct_dioclet;Diocletian's Palace;Palais de Dioclétien;Diokletianpalast;;Palacio de Diocleciano;;;;;;;;;x
ct_dioclet_desc;Diocletian's Palace is an ancient palace built by the Roman emperor Diocletian at the turn of the fourth century AD, that forms the center of the city of Split.;Le palais de Dioclétien est la résidence impériale fortifiée construite par l'empereur Dioclétien sur la côte dalmate pour s'y retirer après son abdication volontaire en 305.;Der Diokletianpalast ist ein antiker Baukomplex, der als Alterssitz für den römischen Kaiser Diokletian diente, welcher als einziger römischer Kaiser 305 n. Chr. freiwillig aus dem Amt schied, gemeinsam mit seinem Mitkaiser Maximian. ;;El Palacio de Diocleciano es un monumento construido en la ciudad de Split, Croacia, por encargo del emperador Diocleciano entre los siglos III y IV d.C.;;;;;;;;;x
limes_desc;The old roman Limes were lines of frontier fortifications that bounded the ancient Roman provinces.;Les Limes sont systèmes de fortifications établis au long de certaines des frontières de l'Empire romain.;Die alte römische Limes waren Linien Grenzbefestigungen an den antiken römischen Grenzen.;;Los viejos Limes romano eran líneas de fortificaciones de la frontera en las antiguas fronteras romanas.;;;;;;;;;x
ca_lesserlimes_0;Ruins of Lesser Germanic Limes;Ruines du Limes de Germanie inférieure;Ruinen von Niedergermanischer Limes;;Las ruinas del Limes germano Inferior;;;;;;;;;x
tp_lesserlimes_0;Ruins of Lesser Germanic Limes;Ruines du Limes de Germanie inférieure;Ruinen von Niedergermanischer Limes;;Las ruinas del Limes germano Inferior;;;;;;;;;x
ct_lesserlimes_0;Ruins of Lesser Germanic Limes;Ruines du Limes de Germanie inférieure;Ruinen von Niedergermanischer Limes;;Las ruinas del Limes germano Inferior;;;;;;;;;x
ca_lesserlimes_1;Lesser Germanic Limes;Limes de Germanie inférieure;Niedergermanischer Limes;;Limes germano Inferior;;;;;;;;;x
tp_lesserlimes_1;Lesser Germanic Limes;Limes de Germanie inférieure;Niedergermanischer Limes;;Limes germano Inferior;;;;;;;;;x
ct_lesserlimes_1;Lesser Germanic Limes;Limes de Germanie inférieure;Niedergermanischer Limes;;Limes germano Inferior;;;;;;;;;x
ca_greaterlimes_0;Ruins of Greater Germanic Limes;Ruines du Limes de Germanie superieure;Ruinen von Obergermanischer Limes;;Las ruinas del Limes germano Superior;;;;;;;;;x
tp_greaterlimes_0;Ruins of Greater Germanic Limes;Ruines du Limes de Germanie superieure;Ruinen von Obergermanischer Limes;;Las ruinas del Limes germano Superior;;;;;;;;;x
ct_greaterlimes_0;Ruins of Greater Germanic Limes;Ruines du Limes de Germanie superieure;Ruinen von Obergermanischer Limes;;Las ruinas del Limes germano Superior;;;;;;;;;x
ca_greaterlimes_1;Greater Germanic Limes;Limes de Germanie superieure;Obergermanischer Limes;;Limes germano Superior;;;;;;;;;x
tp_greaterlimes_1;Greater Germanic Limes;Limes de Germanie superieure;Obergermanischer Limes;;Limes germano Superior;;;;;;;;;x
ct_greaterlimes_1;Greater Germanic Limes;Limes de Germanie superieure;Obergermanischer Limes;;Limes germano Superior;;;;;;;;;x
ca_raetianlimes_0;Ruins of Raetian Limes;Ruines du Limes de Rhétie;Ruinen von Raetischer Limes;;Las ruinas del Limes Rético;;;;;;;;;x
tp_raetianlimes_0;Ruins of Raetian Limes;Ruines du Limes de Rhétie;Ruinen von Raetischer Limes;;Las ruinas del Limes Rético;;;;;;;;;x
ct_raetianlimes_0;Ruins of Raetian Limes;Ruines du Limes de Rhétie;Ruinen von Raetischer Limes;;Las ruinas del Limes Rético;;;;;;;;;x
ca_raetianlimes_1;Raetian Limes;Limes de Rhétie;Raetischer Limes;;Limes Rético;;;;;;;;;x
tp_raetianlimes_1;Raetian Limes;Limes de Rhétie;Raetischer Limes;;Limes Rético;;;;;;;;;x
ct_raetianlimes_1;Raetian Limes;Limes de Rhétie;Raetischer Limes;;Limes Rético;;;;;;;;;x
ca_culture_indian_0;War Elephant Pens;Enclos pour éléphants de guerre;Gehege der Kriegselefanten;;Rediles de Elefantes de Guerra;;;;;;;;;x
ca_culture_indian_5;War Elephant Pens;Enclos pour éléphants de guerre;Gehege der Kriegselefanten;;Rediles de Elefantes de Guerra;;;;;;;;;x
ca_culture_germanic_0;Germanic Infantry Barracks;Caserne d'infanterie germanique;Kaserne der germanischen Infanterie;;Cuartel de Infantería Germana;;;;;;;;;x
ca_culture_germanic_5;Germanic Infantry Barracks;Caserne d'infanterie germanique;Kaserne der germanischen Infanterie;;Cuartel de Infantería Germana;;;;;;;;;x
ca_culture_pictish_0;Hall of War;Salle des guerriers;Kriegerhalle;;Antesala de la Guerra;;;;;;;;;x
ca_culture_pictish_5;Hall of War;Salle des guerriers;Kriegerhalle;;Antesala de la Guerra;;;;;;;;;x
ca_culture_suebi_0;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
ca_culture_suebi_5;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
tp_warrior_cult;Warrior Cult;Culte guerrier;Kriegerkult;;Culto guerrero;;;;;;;;;x
ct_warrior_cult;Warrior Cult;Culte guerrier;Kriegerkult;;Culto guerrero;;;;;;;;;x
ct_trade_post_1;Small Center of Trade;;;;Pequeño Centro de Comercio;;;;;;;;;x
ct_trade_post_2;Center of Trade;;;;Centro de Comercio Mediano;;;;;;;;;x
ct_trade_post_3;Large Center of Trade;;;;Gran Centro de Comercio;;;;;;;;;x
ct_trade_post_4;Huge Center of Trade;;;;Enorme Centro de Comercio;;;;;;;;;x
ct_trade_post_5;Gargantuan Center of Trade;;;;Gigantesco Centro de Comercio;;;;;;;;;x
ca_culture_saxon_english_0;Longbow Range;;;;Arquería de arcos largos;;;;;;;;;x
ca_culture_saxon_english_1;Longbow Range;;;;Arquería de arcos largos;;;;;;;;;x
ca_culture_saxon_english_1_desc;The strong tradition of archery in England, Wales, and Cumbria produces excellent bowmen. Here they can practise with their powerful longbows.;La vieille tradition de tir à l'arc en Angleterre et au Pays de Galles produit d'excellents archers. Ils peuvent s'exercer ici avec leurs puissants arcs.;Die starke Tradition des Bogenschießens in England und Wales hat exzellente Bogenschützen hervorgebracht. Hier können sie mit ihren mächtigen Langbögen üben. ;;La fuerte tradición con la que cuenta el tiro con arco en Inglaterra y Gales produce unos arqueros excelentes. Aquí pueden entrenarse con sus poderosos arcos largos. ;;;;;;;;;x
