#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#New provinces;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV1467;Lough Conn;;;;;;;;;;;;;x
PROV1468;Nizhivy Vyg;;;;;;;;;;;;;x
PROV1469;Birket Qarun;;;;;;;;;;;;;x
PROV1470;Srath Anann;;;;;;;;;;;;;x
PROV1471;Buellt;;;;;;;;;;;;;x
PROV1472;Rhwng Gwy A Hafren;;;;;;;;;;;;;x
PROV1473;Gwyr;;;;;;;;;;;;;x
PROV1474;Munio;;;;;;;;;;;;;x
PROV1475;Dathina;;;;;;;;;;;;;x
PROV1476;Bornu;;;;;;;;;;;;;x
PROV1477;Kagha;;;;;;;;;;;;;x
PROV1478;Bagirmi;;;;;;;;;;;;;x
PROV1479;Tweedale;;;;;;;;;;;;;x
PROV1480;Wadai;;;;;;;;;;;;;x
PROV1481;Nisáya;;;;;;;;;;;;;x
PROV1482;Hisn Kayf;;;;;;;;;;;;;x
PROV1483;Badiyat ash-Sham;;;;;;;;;;;;;x
PROV1484;Rinn Friu;;;;;;;;;;;;;x
PROV1485;Kordofan;;;;;;;;;;;;;x
PROV1486;Volta Basin;;;;;;;;;;;;;x
PROV1487;Central Africa;;;;;;;;;;;;;x
PROV1488;Dun Breatainn;;;;;;;;;;;;;x
PROV1489;Wolqayt;;;;;;;;;;;;;x
PROV1490;Soba;;;;;;;;;;;;;x
PROV1491;Shapurkhwast;;;;;;;;;;;;;x
PROV1492;Butana;;;;;;;;;;;;;x
PROV1493;Nubian Desert;;;;;;;;;;;;;x
PROV1494;Abu Hammad;;;;;;;;;;;;;x
PROV1495;Syrian Desert;;;;;;;;;;;;;x
PROV1496;Tihama;;;;;;;;;;;;;x
PROV1497; ;;;;;;;;;;;;;x
PROV1498; ;;;;;;;;;;;;;x
PROV1499;Semna;;;;;;;;;;;;;x
PROV1500;Qasr Ibrim;;;;;;;;;;;;;x
PROV1501;Aydhab;;;;;;;;;;;;;x
PROV1502;Maikele Bahr;;;;;;;;;;;;;x
PROV1503;Suakin;;;;;;;;;;;;;x
PROV1504;Ténéré;;;;;;;;;;;;;x
#PROV1505;Barth;;;;;;;;;;;;;x
PROV1506;Tigre;;;;;;;;;;;;;x
PROV1507;Marya;;;;;;;;;;;;;x
PROV1508;Adulis;;;;;;;;;;;;;x
PROV1509;Saho;;;;;;;;;;;;;x
PROV1510;Intarta;;;;;;;;;;;;;x
PROV1511;Lasta;;;;;;;;;;;;;x
PROV1512;Semien;;;;;;;;;;;;;x
PROV1513;Begemdir;;;;;;;;;;;;;x
PROV1514;Angot;;;;;;;;;;;;;x
PROV1515;Gojjam;;;;;;;;;;;;;x
PROV1516;Ifat;;;;;;;;;;;;;x
PROV1517;Danakil;;;;;;;;;;;;;x
PROV1518;Assab;;;;;;;;;;;;;x
PROV1519;Mora;;;;;;;;;;;;;x
PROV1520;Zaila;;;;;;;;;;;;;x
PROV1521;Shewa;;;;;;;;;;;;;x
PROV1522;Vrhbosna;;;;;;;;;;;;;x
PROV1523;Okic;;;;;;;;;;;;;x
PROV1524;Vrbas;;;;;;;;;;;;;x
PROV1525;Velbazhd;;;;;;;;;;;;;x
PROV1526;Strumica;;;;;;;;;;;;;x
PROV1527;Kopsis;;;;;;;;;;;;;x
#PROV1528;Megále Blachia;Megále Blachia;Megále Blachia;;Megále Blachia;;;;;x;;;;
PROV1529;Ialomita;;;;;;;;;;;;;x
PROV1530;ar-Ran;;;;;;;;;;;;;x
PROV1531;Varazhnunik;;;;;;;;;;;;;x
PROV1532;Dasht-e Kevír;;;;;;;;;;;;;x
PROV1533;Mafáza;;;;;;;;;;;;;x
PROV1534;Darabjird;;;;;;;;;;;;;x
PROV1535;Turán;;;;;;;;;;;;;x
PROV1536;Rukhkhaj;;;;;;;;;;;;;x
PROV1537;Bákharz;;;;;;;;;;;;;x
PROV1538;Sarakhs;;;;;;;;;;;;;x
PROV1539;Ganj Rustáq;;;;;;;;;;;;;x
PROV1540;Ghór;;;;;;;;;;;;;x
PROV1541;Gharchistán;;;;;;;;;;;;;x
PROV1542;Guzgán;;;;;;;;;;;;;x
PROV1543;Ámúya;;;;;;;;;;;;;x
PROV1544;Nakhshab;;;;;;;;;;;;;x
PROV1545;Chaghániyán;;;;;;;;;;;;;x
PROV1546;Tokharestán;;;;;;;;;;;;;x
PROV1547;Ghazna;;;;;;;;;;;;;x
PROV1548;Arghiyán;;;;;;;;;;;;;x
PROV1549;Balkhán;;;;;;;;;;;;;x
PROV1550;Kábul;;;;;;;;;;;;;x
PROV1551;Lamghán;;;;;;;;;;;;;x
PROV1552;Suqutra;;;;;;;;;;;;;x
PROV1553;Badakhshán;;;;;;;;;;;;;x
PROV1554; ;;;;;;;;;;;;;x
PROV1555;Rasht;;;;;;;;;;;;;x
PROV1556;Khuttal;;;;;;;;;;;;;x
PROV1557;Ustrúshana;;;;;;;;;;;;;x
PROV1558;Khojand;;;;;;;;;;;;;x
PROV1559;Ferghána;;;;;;;;;;;;;x
PROV1560;Khaylám;;;;;;;;;;;;;x
PROV1561;Shásh;;;;;;;;;;;;;x
PROV1562;Otrár;;;;;;;;;;;;;x
PROV1563;Talas;;;;;;;;;;;;;x
PROV1564;Nasyá;;;;;;;;;;;;;x
PROV1565;Kish;;;;;;;;;;;;;x
PROV1566;Naryn;;;;;;;;;;;;;x
PROV1567;Kashgar;;;;;;;;;;;;;x
PROV1568;Aqsu;;;;;;;;;;;;;x
PROV1569;Kucha;;;;;;;;;;;;;x
PROV1570;Qarashahr;;;;;;;;;;;;;x
PROV1571;Yulduz;;;;;;;;;;;;;x
PROV1572;Balasaghun;;;;;;;;;;;;;x
PROV1573;Yetisu;;;;;;;;;;;;;x
PROV1574;Emil;;;;;;;;;;;;;x
PROV1575;Zaysan;;;;;;;;;;;;;x
PROV1576;Ayaguz;;;;;;;;;;;;;x
PROV1577;Barskhan;;;;;;;;;;;;;x
PROV1578;Tálekán;;;;;;;;;;;;;x
PROV1579;Balkhash;;;;;;;;;;;;;x
PROV1580;Khotan;;;;;;;;;;;;;x
PROV1581;Soli;;;;;;;;;;;;;x
PROV1582;Takla Makan Desert;;;;;;;;;;;;;x
PROV1583;The Pamir;;;;;;;;;;;;;x
PROV1584;Himbræsysæl;;;;;;;;;;;;;x
PROV1585;Warwithsysæl;;;;;;;;;;;;;x
PROV1586;Samsø;;;;;;;;;;;;;x
PROV1587;Nørræ Halland;;;;;;;;;;;;;x
PROV1588;Changtang;;;;;;;;;;;;;x
PROV1589;Tian Shan;;;;;;;;;;;;;x
PROV1590;Thana;;;;;;;;;;;;;x
PROV1591;Erbil;;;;;;;;;;;;;x
PROV1592;Suhár;;;;;;;;;;;;;x
PROV1593;Allaqi;;;;;;;;;;;;;x
PROV1594;Istakhr;;;;;;;;;;;;;x
PROV1595;Lake Balkash;;;;;;;;;;;;;x
PROV1596;Lake Issyk;;;;;;;;;;;;;x
PROV1597;Lake Zaysan;;;;;;;;;;;;;x
PROV1598;Lake Alakol;;;;;;;;;;;;;x
PROV1599;Lake Ebinur;;;;;;;;;;;;;x
PROV1600;Debul;;;;;;;;;;;;;x
PROV1601;Ranikot;;;;;;;;;;;;;x
PROV1602;Sonda;;;;;;;;;;;;;x
PROV1603;Mansura;;;;;;;;;;;;;x
PROV1604;Siwistan;;;;;;;;;;;;;x
PROV1605;Aror;;;;;;;;;;;;;x
PROV1606;Bhakkar;;;;;;;;;;;;;x
PROV1607;Gardman;;;;;;;;;;;;;x
PROV1608;Kandabil;;;;;;;;;;;;;x
PROV1609;Rajanpur;;;;;;;;;;;;;x
PROV1610;Sibi;;;;;;;;;;;;;x
PROV1611;Bori;;;;;;;;;;;;;x
PROV1612;Kafirkot;;;;;;;;;;;;;x
PROV1613;Uch;;;;;;;;;;;;;x
PROV1614;Karur;;;;;;;;;;;;;x
PROV1615;Multan;;;;;;;;;;;;;x
PROV1616;Karor;;;;;;;;;;;;;x
PROV1617;Bhera;;;;;;;;;;;;;x
PROV1618;Shorkot;;;;;;;;;;;;;x
PROV1619;Dipalpur;;;;;;;;;;;;;x
PROV1620;Lahur;;;;;;;;;;;;;x
PROV1621;Trigarta;;;;;;;;;;;;;x
PROV1622;Sakala;;;;;;;;;;;;;x
PROV1623;Gurjarata;;;;;;;;;;;;;x
PROV1624;Udabhanda;;;;;;;;;;;;;x
PROV1625;Purushapura;;;;;;;;;;;;;x
PROV1626;Bannu;;;;;;;;;;;;;x
PROV1627;Nandana;;;;;;;;;;;;;x
PROV1628;Kasmira;;;;;;;;;;;;;x
PROV1629;Anahilapataka;;;;;;;;;;;;;x
PROV1630;Khetaka;;;;;;;;;;;;;x
PROV1631;Mohadavasaka;;;;;;;;;;;;;x
PROV1632;Dhamalpur;;;;;;;;;;;;;x
PROV1633;Dvaraka;;;;;;;;;;;;;x
PROV1634;Kutch;;;;;;;;;;;;;x
PROV1635;Bhumilka;;;;;;;;;;;;;x
PROV1636;Somnath;;;;;;;;;;;;;x
PROV1637;Valabhi;;;;;;;;;;;;;x
PROV1638;Vardhamana;;;;;;;;;;;;;x
PROV1639;Navasarika;;;;;;;;;;;;;x
PROV1640;Daman;;;;;;;;;;;;;x
PROV1641;Vadodara;;;;;;;;;;;;;x
PROV1642;Mandavyapura;;;;;;;;;;;;;x
PROV1643;Medantaka;;;;;;;;;;;;;x
PROV1644;Godwad;;;;;;;;;;;;;x
PROV1645;Vikramapura;;;;;;;;;;;;;x
PROV1646;Reni;;;;;;;;;;;;;x
PROV1647;Nagauda;;;;;;;;;;;;;x
PROV1648;Ludrava;;;;;;;;;;;;;x
PROV1649;Vijnot;;;;;;;;;;;;;x
PROV1650;Satyapura;;;;;;;;;;;;;x
PROV1651;Medapata;;;;;;;;;;;;;x
PROV1652;Chitrakut;;;;;;;;;;;;;x
PROV1653;Kota;;;;;;;;;;;;;x
PROV1654;Ajayameru;;;;;;;;;;;;;x
PROV1655;Ranthambore;;;;;;;;;;;;;x
PROV1656;Vairata;;;;;;;;;;;;;x
PROV1657;Gwalior;;;;;;;;;;;;;x
PROV1658;Delhi;;;;;;;;;;;;;x
PROV1659;Hastinapura;;;;;;;;;;;;;x
PROV1660;Sthanisvara;;;;;;;;;;;;;x
PROV1661;Hisar;;;;;;;;;;;;;x
PROV1662;Tribandapura;;;;;;;;;;;;;x
PROV1663;Sarasvati;;;;;;;;;;;;;x
PROV1664;Mathura;;;;;;;;;;;;;x
PROV1665;Kol;;;;;;;;;;;;;x
PROV1666;Sripatha;;;;;;;;;;;;;x
PROV1667;Vodamayuta;;;;;;;;;;;;;x
PROV1668;Sambhal;;;;;;;;;;;;;x
PROV1669;Katehar;;;;;;;;;;;;;x
PROV1670;Dadhipadra;;;;;;;;;;;;;x
PROV1671;Dhara;;;;;;;;;;;;;x
PROV1672;Dasapura;;;;;;;;;;;;;x
PROV1673;Ujjayini;;;;;;;;;;;;;x
PROV1674;Sarangpur;;;;;;;;;;;;;x
PROV1675;Vidisa;;;;;;;;;;;;;x
PROV1676;Chanderi;;;;;;;;;;;;;x
PROV1677;Candhoba;;;;;;;;;;;;;x
PROV1678;Mandapika;;;;;;;;;;;;;x
PROV1679;Asirgarh;;;;;;;;;;;;;x
PROV1680;Burhanpur;;;;;;;;;;;;;x
PROV1681;Thalner;;;;;;;;;;;;;x
PROV1682;Kanyakubja;;;;;;;;;;;;;x
PROV1683;Lakhnau;;;;;;;;;;;;;x
PROV1684;Kalpi;;;;;;;;;;;;;x
PROV1685;Nandurbar;;;;;;;;;;;;;x
PROV1686;Asni;;;;;;;;;;;;;x
PROV1687;Nasikya;;;;;;;;;;;;;x
PROV1688;Naimisa;;;;;;;;;;;;;x
PROV1689;Tripuri;;;;;;;;;;;;;x
PROV1690;Chauragarh;;;;;;;;;;;;;x
PROV1691;Mahoba;;;;;;;;;;;;;x
PROV1692;Kalanjara;;;;;;;;;;;;;x
PROV1693;Damoh;;;;;;;;;;;;;x
PROV1694;Devagiri;;;;;;;;;;;;;x
PROV1695;Filan;;;;;;;;;;;;;x
PROV1696;Lekia;;;;;;;;;;;;;x
PROV1697;Malkhicho;;;;;;;;;;;;;x
PROV1698;Ryn;;;;;;;;;;;;;x
PROV1699;Doros;;;;;;;;;;;;;x
PROV1700;Golfe de Hammamet;;;;;;;;;;;;;x
PROV1701;Malta Channel;Canal de Malte;Maltakanal;;Canal de Malta;;;;;;;;;x
PROV1702;Gulf of Sidra;Golfe de Sidra;Golf von Sidra;;Golfo de Sidra;;;;;;;;;x
PROV1703;Golfo di Taranto;Golfe de Taranto;Golf von Tarent;;Golfo de Otranto;;;;;;;;;x
PROV1704;Ionian Sea;Mer Ionienne;Ionisches Meer;;Mar Jónico;;;;;;;;;x
PROV1705;Strait of Otranto;Détroit d'Otranto;Straße von Otranto;;Estrecho de Otranto;;;;;;;;;x
PROV1706;Gulf of Narenta;;;;;;;;;;;;;x
PROV1707;Gulf of Venice;Golfe de Venise;Golf von Venedig;;Golfo de Venecia;;;;;;;;;x
PROV1708;Aegean Sea;Mer Egée;Ägäis;;Mar Egeo;;;;;;;;;x
PROV1709;Cyclades;;Kykladen;;Cîcladas;;;;;;;;;x
PROV1710;Sea of Crete;Mer de Crète;See von Kreta;;Mar de Creta;;;;;;;;;x
PROV1711;Coast of Egypt;Côte d'Égypte;Ägyptische Küste;;Costa de Egipto;;;;;;;;;x
PROV1712;Nile Delta;Delta du Nil;Nildelta;;Delta del Nilo;;;;;;;;;x
PROV1713;Sea of Palestine;Mer de Palestine;Palästinische See;;Mar de Palestina;;;;;;;;;x
PROV1714;Eastern Mediterranean;Méditerranée Orientale;Östliches Mittelmeer;;Mediterráneo del Este;;;;;;;;;x
PROV1715;Western Aegean Sea;Mer Egée Occidentale;Westliche Ägäis;;Mar Egeo occidental;;;;;;;;;x
PROV1716;Näsijärvi;;;;;;;;;;;;;x
PROV1717;Aral Sea;Mer d'Aral;Aralsee;;Mar Aral;;;;;;;;;x
PROV1718;Levantine Sea;Mer Levantine;Levantinisches Meer;;Mar levantino;;;;;;;;;x
PROV1719;Cilician Sea;Mer de Sicile;Kilikisches Meer;;Mar de Cilicia;;;;;;;;;x
PROV1720;Sea of Marmara;Mer de Marmara;See von Marmara;;Mar de Mármara;;;;;;;;;x
PROV1721;Gulf of Varna;Golfe de Varna;Golf von Varna;;Golfo de Varna;;;;;;;;;x
PROV1722;Coast of Taurida;Côte de Taurida;Küste von Taurida;;Costa de Taurida;;;;;;;;;x
PROV1723;Coast of Paphlagonia;Côte de Paphlagonia;Küste von Paphlagonia;;Costa de Paphlagonia;;;;;;;;;x
PROV1724;Coast of Kolkhida;Côte de Kolkhida;Küste von Kolkhida;;Costa de Kolkhida;;;;;;;;;x
PROV1725;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV1726;Coast of Morocco;Côte du Maroc;Küste von Marokko;;Costa de Marruecos;;;;;;;;;x
PROV1727;Strait of Gibraltar;Détroit de Gibraltar;Straße von Gibraltar;;Estrecho de Gibraltar;;;;;;;;;x
PROV1728;Saimaa;;;;;;;;;;;;;x
PROV1729;Lake Balaton;;;;;;;;;;;;;x
PROV1730;Oulujärvi;;;;;;;;;;;;;x
PROV1731;Lake Ladoga;Lac Ladoga;Ladogasee;;Lago Ladoga;;;;;;;;;x
PROV1732;Mälaren;;;;;;;;;;;;;x
PROV1733;Faroya;;;;;;;;;;;;;x
PROV1734;Hjälmaren;;;;;;;;;;;;;x
PROV1735;Vättern;;;;;;;;;;;;;x
PROV1736;Vänern;;;;;;;;;;;;;x
PROV1737;White Sea;Mer Blanche;Weißmeer;;Mar Blanco;;;;;;;;;x
PROV1738;Strait of Dover;Détroit de Douvres;Straße von Dover;;Paso de Calais;;;;;;;;;x
PROV1739;The Solent;Le Solent;Der Solent;;;;;;;;;;;x
PROV1740;Land's End;;;;Finisterre;;;;;;;;;x
PROV1741;St. George's Channel;Canal Saint-Georges;St.-Georgs-Kanal;;Canal de San Jorge;;;;;;;;;x
PROV1742;Sea of Azov;Mer d'Azov;See von Azov;;Mar de Azov;;;;;;;;;x
PROV1743;Cabo de Finisterre;Cap Finisterre;Finisterre;;;;;;;;;;;x
PROV1744;Bodensee;Lac de Constance;;;;;;;;;;;;x
PROV1745;Kara-Bogaz Gol;;;;;;;;;;;;;x
PROV1746;Noordzee;;;;;;;;;;;;;x
PROV1747;Bay of Biscay;Golfe de Gascogne;Biskaya;;Bahía de Vizcaya;;;;;;;;;x
PROV1748;Donegal Bay;Baie de Donegal;;;Bahía de Donegal;;;;;;;;;x
PROV1749;Sea of Canarias;Mer des Canaries;See von Canarias;;Mar de Canarias;;;;;;;;;x
PROV1750;Bretagne Coast;Côte de Bretagne;Bretagneküste;;Costa de Bretaña;;;;;;;;;x
PROV1751;Mjøsa;;;;;;;;;;;;;x
PROV1752;Tiveriade Lake;Lac de Tibériade;Tiveriade-See;;Lago de Tiberíades;;;;;;;;;x
PROV1753;Portugal Coast;Côte du Portugal;Küste von Portugal;;Costa de Portugal;;;;;;;;;x
PROV1754;Golfo de Cadiz;Golfe de Cadix;Golf von Cadiz;;Golfo de Cádiz;;;;;;;;;x
PROV1755;Tyrifjorden;;;;;;;;;;;;;x
PROV1756;Dead Sea;Mer Morte;Totes Meer;;Mar Muerto;;;;;;;;;x
PROV1757;Gulf of Riga;;;;;;;;;;;;;x
PROV1758;North Atlantic;Atlantique Nord;Nordatlantik;;Atlántico Norte;;;;;;;;;x
PROV1759;Southern Coast of Norway;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1760;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1761;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1762;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1763;Sea of Shetland;Mer des Shetland;Shetlandsee;;Mar de Shetland;;;;;;;;;x
PROV1764;Bantry Bay;Baie de Bantry;;;Bahía Bantry;;;;;;;;;x
PROV1765;The Minch;Le Minch;;;El Minch;;;;;;;;;x
PROV1766;Moray Firth;;;;;;;;;;;;;x
PROV1767;Firth of Forth;;;;;;;;;;;;;x
PROV1768;Dogger bank;Dogger Bank;Doggerbank;;;;;;;;;;;x
PROV1769;The Wash;Le Wash;;;;;;;;;;;;x
PROV1770;Onego;;;;;;;;;;;;;x
PROV1771;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1772;Øresund;;;;;;;;;;;;;x
PROV1773;Gulf of Heligoland;Golfe de Heligoland;Golf von Helgoland;;Golfo de Heligoland;;;;;;;;;x
PROV1774;Kattegat;;;;;;;;;;;;;x
PROV1775;Kolberger Heide;;;;;;;;;;;;;x
PROV1776;Bight of Hanö;Anse de Hanö;Bucht von Hanö;;Bahía de Hanoi;;;;;;;;;x
PROV1777;Gulf of Danzig;Golfe de Gdansk;Golf von Danzig;;Golfo de Danzig;;;;;;;;;x
PROV1778;Sea of Åland;Mer d'Åland;See von Åland;;Mar de Åland;;;;;;;;;x
PROV1779;Gulf of Finland;Golfe de Finlande;Finnischer Meerbusen;;Golfo de Finlandia;;;;;;;;;x
PROV1780;Gulf of Bothnia;Golfe de Bothnie;Bottnischer Meerbusen;;Golfo de Botnia;;;;;;;;;x
PROV1781;Gulf of Bothnia;Golfe de Bothnie;Bottnischer Meerbusen;;Golfo de Botnia;;;;;;;;;x
PROV1782;Coast of Abruzzo;;;;;;;;;;;;;x
PROV1783;Îles de la Manche;;Kanalinseln;;Islas del Canal;;;;;;;;;x
PROV1784;Mauretanian Coast;Côte de Mauritanie;Mauretanische Küse;;Costa Mauritana;;;;;;;;;x
PROV1785;Lake Peipus;Lac Peipus;Peipus-See;;Lago Peipus;;;;;;;;;x
PROV1786;Lake Yalpug;Lac Yalpug;Yalpug-See;;Lago Yalpug;;;;;;;;;x
PROV1787;Coast of Asturias;Côte asturienne;Asturische Küste;;Costa de Asturias;;;;;;;;;x
PROV1788;Northern Bay of Biscay;Nord du golfe de Gascogne;Nördliche Biskaya;;Golfo de Vizcaya;;;;;;;;;x
PROV1789;Celtic Sea;Mer Celtique;Keltische See;;Mar celta;;;;;;;;;x
PROV1790;Inarijärvi;;;;;;;;;;;;;x
PROV1791;Coast of Iceland;;;;;;;;;;;;;x
PROV1792;Western Cyclades;Cyclades Occidentales;West-Kykladen;;Cícladas del oeste;;;;;;;;;x
PROV1793;Lake Scutari;;;;;;;;;;;;;x
PROV1794;Lake Ohrid;;;;;;;;;;;;;x
PROV1795;Lake Prespa;;;;;;;;;;;;;x
PROV1796;Päijänne;;;;;;;;;;;;;x
PROV1797;Irish Sea;Mer d'Irlande;Irische See;;Mar de Irlanda;;;;;;;;;x
PROV1798;Western Mediterranean;Méditerranée Occidentale;Westliches Mittelmeer;;Mediterráneo del Oeste;;;;;;;;;x
PROV1799;Golfo de Valencia;Golfe de Valence;Golf von Valencia;;;;;;;;;;;x
PROV1800;Islas Baleares;Îles Baléares;Balearen;;;;;;;;;;;x
PROV1801;Ponant;;;;;;;;;;;;;x
PROV1802;Mediterranean Sea;Mer Méditerranée;Mittelmeer;;Mar Mediterráneo;;;;;;;;;x
PROV1803;Golfe du Lion;;;;Golfo de León;;;;;;;;;x
PROV1804;Lake Léman;Lac Léman;Léman-See;;Lago Lemán;;;;;;;;;x
PROV1805;Côte d'Azur;Côte d Azur;;;Costa Azul;;;;;;;;;x
PROV1806;Ligurian Sea;Mer Ligurienne;Ligurisches Meer;;Mar de Liguria;;;;;;;;;x
PROV1807;Tyrrhenian Sea;Mer Tyrrhénienne;Tyrrhenisches Meer;;Mar Tirreno;;;;;;;;;x
PROV1808;Coast of Sardegna;Côte de Sardaigne;Sardegna-Küste;;Costa de Cerdeña;;;;;;;;;x
PROV1809;Golfo di Napoli;Golfe de Naples;Golf von Neapel;;Golfo de Nápoles;;;;;;;;;x
PROV1810;Strait di Messina;Détroit de Messine;Messina-Straße;;Estrecho de Mesina;;;;;;;;;x
PROV1811;Lake Sevan;;;;;;;;;;;;;x
PROV1812;Lake Van;;;;;;;;;;;;;x
PROV1813;Lake Urmia;;;;;;;;;;;;;x
PROV1814;Lake Fertö;;;;;;;;;;;;;x
PROV1815;Limfjorden;;;;;;;;;;;;;x
PROV1816;Skagerak;;;;;;;;;;;;;x
PROV1817;Jammerbugten;;;;;;;;;;;;;x
PROV1818;Storebælt;;;;;;;;;;;;;x
PROV1819;Vesterhavet;;;;;;;;;;;;;x
PROV1820;Smålandshavet;;;;;;;;;;;;;x
PROV1821;Lake Ilmen;;;;;;;;;;;;;x
PROV1822;Lake Vörts;;;;;;;;;;;;;x
PROV1823;Plyussa;;;;;;;;;;;;;x
PROV1824;Volkhov;;;;;;;;;;;;;x
PROV1825;Mediterranean Sea;Mer Méditerranée;Mittelmeer;;Mar Mediterráneo;;;;;;;;;x
PROV1826;Lake Vastenjaure;;;;;;;;;;;;;x
PROV1827;Gautelfr;;;;;;;;;;;;;x
PROV1828;Salsvatnet;;;;;;;;;;;;;x
PROV1829;Lake Beloe;;;;;;;;;;;;;x
PROV1830;Kama;;;;;;;;;;;;;x
PROV1831;Kakšan;;;;;;;;;;;;;x
PROV1832;Pechora;;;;;;;;;;;;;x
PROV1833;Lake Sarygamysh;;;;;;;;;;;;;x
PROV1834;Manych;;;;;;;;;;;;;x
PROV1835;Chot El Jerid;;;;;;;;;;;;;x
PROV1836;Chot El Gharsa;;;;;;;;;;;;;x
PROV1837;Chot El Melghir;;;;;;;;;;;;;x
PROV1838;Lake Chad;;;;;;;;;;;;;x
PROV1839;Loch Lomond;;;;;;;;;;;;;x
PROV1840;Lough Neagh;;;;;;;;;;;;;x
PROV1841;Erne;;;;;;;;;;;;;x
PROV1842;Indus;;;;;;;;;;;;;x
PROV1843;Indus;;;;;;;;;;;;;x
PROV1844;Arabian Sea;;;;;;;;;;;;;x
PROV1845;Gulf of Khambhat;;;;;;;;;;;;;x
PROV1846;Gulf of Kutch;;;;;;;;;;;;;x
PROV1847;Rann of Kutch;;;;;;;;;;;;;x
PROV1848;Indus Delta;;;;;;;;;;;;;x
PROV1849;Svir;;;;;;;;;;;;;x
PROV1850;Andoma;;;;;;;;;;;;;x
PROV1851;Soyda;;;;;;;;;;;;;x
PROV1852;Kema;;;;;;;;;;;;;x
PROV1853;Sheksna;;;;;;;;;;;;;x
PROV1854;Sheksna;;;;;;;;;;;;;x
PROV1855;Suda;;;;;;;;;;;;;x
PROV1856;Mologa;;;;;;;;;;;;;x
PROV1857;Mologa;;;;;;;;;;;;;x
PROV1858;Chagodoshcha;;;;;;;;;;;;;x
PROV1859;Volga;;;;;;;;;;;;;x
PROV1860;Volga;;;;;;;;;;;;;x
PROV1861;Volga;;;;;;;;;;;;;x
PROV1862;Volga;;;;;;;;;;;;;x
PROV1863;Volga;;;;;;;;;;;;;x
PROV1864;Volga;;;;;;;;;;;;;x
PROV1865;Volga;;;;;;;;;;;;;x
PROV1866;Volga;;;;;;;;;;;;;x
PROV1867;Volga;;;;;;;;;;;;;x
PROV1868;Volga;;;;;;;;;;;;;x
PROV1869;Volga;;;;;;;;;;;;;x
PROV1870;Volga;;;;;;;;;;;;;x
PROV1871;Oka;;;;;;;;;;;;;x
PROV1872;Oka;;;;;;;;;;;;;x
PROV1873;Oka;;;;;;;;;;;;;x
PROV1874;Oka;;;;;;;;;;;;;x
PROV1875;Oka;;;;;;;;;;;;;x
PROV1876;Moskva;;;;;;;;;;;;;x
PROV1877;Moskva;;;;;;;;;;;;;x
PROV1878;Klyazma;;;;;;;;;;;;;x
PROV1879;Klyazma;;;;;;;;;;;;;x
PROV1880;Pronya;;;;;;;;;;;;;x
PROV1881;Don;;;;;;;;;;;;;x
PROV1882;Don;;;;;;;;;;;;;x
PROV1883;Don;;;;;;;;;;;;;x
PROV1884;Don;;;;;;;;;;;;;x
PROV1885;Smolnya;;;;;;;;;;;;;x
PROV1886;Smolnya;;;;;;;;;;;;;x
PROV1887;Smolnya;;;;;;;;;;;;;x
PROV1888;Pripjat;;;;;;;;;;;;;x
PROV1889;Dneiper;;;;;;;;;;;;;x
PROV1890;Dneiper;;;;;;;;;;;;;x
PROV1891;Dneiper;;;;;;;;;;;;;x
PROV1892;Dneiper;;;;;;;;;;;;;x
PROV1893;West Dvina;;;;;;;;;;;;;x
PROV1894;West Dvina;;;;;;;;;;;;;x
PROV1895;West Dvina;;;;;;;;;;;;;x
PROV1896;Lovat;;;;;;;;;;;;;x
PROV1897;Desna;;;;;;;;;;;;;x
PROV1898;Desna;;;;;;;;;;;;;x
PROV1899;Sejm;;;;;;;;;;;;;x
PROV1900;Sejm;;;;;;;;;;;;;x
PROV1901;Thames;;;;;;;;;;;;;x
PROV1902;Thames;;;;;;;;;;;;;x
PROV1903;Vilaine;;;;;;;;;;;;;x
PROV1904;Somme;;;;;;;;;;;;;x
PROV1905;Main;;;;;;;;;;;;;x
PROV1906;Seine;;;;;;;;;;;;;x
PROV1907;Seine;;;;;;;;;;;;;x
PROV1908;Seine;;;;;;;;;;;;;x
PROV1909;Yonne;;;;;;;;;;;;;x
PROV1910;Marne;;;;;;;;;;;;;x
PROV1911;Marne;;;;;;;;;;;;;x
PROV1912;Oise;;;;;;;;;;;;;x
PROV1913;Oise;;;;;;;;;;;;;x
PROV1914;Aisne;;;;;;;;;;;;;x
PROV1915;Loire;;;;;;;;;;;;;x
PROV1916;Loire;;;;;;;;;;;;;x
PROV1917;Loire;;;;;;;;;;;;;x
PROV1918;Vienne;;;;;;;;;;;;;x
PROV1919;Mosel;;;;;;;;;;;;;x
PROV1920;Charente;;;;;;;;;;;;;x
PROV1921;Mosel;;;;;;;;;;;;;x
