#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#k_papal_state;Status Pontificius;;;;;;;;;;;;;x
#k_papal_state_adj;Sanctimonialis;;;;;;;;;;;;;x
e_khazaria_adj_turkish;Hazar;;;;;;;;;;;;;x
e_khazaria_adj_arberian;Chazaroi;;;;;;;;;;;;;x
e_khazaria_adj_armenian;Chazaroi;;;;;;;;;;;;;x
e_khazaria_adj_georgian;Chazaroi;;;;;;;;;;;;;x
e_khazaria_adj_greek;Chazaroi;;;;;;;;;;;;;x
e_khazaria_adj_crimean_gothic;Chazaroi;;;;;;;;;;;;;x
e_khazaria_adj_pahlavi;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_persian;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_tajik;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_daylamite;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_sogdian;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_khwarezmi;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_kurdish;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_khalaj;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_afghan;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_qufs;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_baloch;Xazarí;;;;;;;;;;;;;x
e_khazaria_adj_polish;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_pommeranian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_bohemian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_slovieni;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_russian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_serbian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_croatian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_bulgarian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_carantanian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_bosnian;Kozaran;;;;;;;;;;;;;x
e_khazaria_adj_dalmatian;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_italian;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_venetian;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_ligurian;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_laziale;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_southern_italian;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_tuscan;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_neapolitan;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_umbrian;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_sardinian;Cassaro;;;;;;;;;;;;;x
e_khazaria_adj_sicilian;Cassaro;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
e_mongol_empire;Yeke Mongol Ulus;;;;;;;;;;;;;x
e_egypt;Misr;;;;;;;;;;;;;x
e_egypt_adj;Misri;;;;;;;;;;;;;x
e_egypt_adj_greek;Aigyptian;Aigyptos;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
d_black_caps;Karakalpaklar;;;;;;;;;;;;;x
d_black_caps_adj;Karakalpaklan;;;;;;;;;;;;;x
d_black_caps_adj_russian;Chyornye Klobuki;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
k_magyar;Hetumoger;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;
d_mordvins;Mokshet;;;;;;;;;;;;;x
d_mordvins_adj;Mokshetian;Mokshet;Mokshet;;Mokshet;;;;;;;;;x
d_mordvins_adj_levantine_arabic;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_maghreb_arabic;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_bedouin_arabic;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_egyptian_arabic;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_andalusian_arabic;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_sicilian_arabic;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_sanhaja;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_tagelmust;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_tuareg;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_masmuda;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_zanata;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_pahlavi;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_persian;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_tajik;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_daylamite;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_sogdian;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_khwarezmi;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_kurdish;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_khalaj;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_afghan;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_qufs;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_baloch;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_bashkir;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_bolghar;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_turkish;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_turkmen;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_oghuz;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_mongol;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_kirghiz;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_uyghur;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_cuman;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_khazar;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_khavar;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_pecheneg;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_karluk;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_avar;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_khitan;Tuqshi;;;;;;;;;;;;;x
d_mordvins_adj_alan;Mordian;Mordia;Mordia;;Mordia;;;;;;;;;x
d_mordvins_adj_arberian;Mordian;Mordia;Mordia;;Mordia;;;;;;;;;x
d_mordvins_adj_armenian;Mordian;Mordia;Mordia;;Mordia;;;;;;;;;x
d_mordvins_adj_georgian;Mordian;Mordia;Mordia;;Mordia;;;;;;;;;x
d_mordvins_adj_greek;Mordian;Mordia;Mordia;;Mordia;;;;;;;;;x
d_mordvins_adj_crimean_gothic;Mordensian;Mordens;Mordens;;Mordens;;;;;;;;;x
d_mordvins_adj_dalmatian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_italian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_venetian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_ligurian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_latin;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_southern_italian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_tuscan;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_neapolitan;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_umbrian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_sardinian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_sicilian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_english;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_frankish;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_occitan;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_arpitan;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_norman;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_thuringian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_swabian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_bavarian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_low_saxon;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_franconian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_low_german;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_low_frankish;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_dutch;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_german;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_danish;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_swedish;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_norwegian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_gothic;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_old_hungarian;Mordva;;;;;;;;;;;;;x
d_mordvins_adj_hungarian;Mordva;;;;;;;;;;;;;x
d_mordvins_adj_szekely;Mordva;;;;;;;;;;;;;x
d_mordvins_adj_leonese;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_castillan;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_aragonese;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_basque;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_romanian;Mersdasian;Merdas;Merdas;;Merdas;;;;;;;;;x
d_mordvins_adj_polish;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_pommeranian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_bohemian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_slovieni;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_russian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_serbian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_croatian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_bulgarian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_carantanian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
d_mordvins_adj_bosnian;Mordvan;Mordva;Mordva;;Mordva;;;;;;;;;x
#;;;;;;;;;;;;;;
d_burtas;Burtas;;;;;;;;;;;;;x
d_burtas_adj;Burtas;;;;;;;;;;;;;x
d_burtas_adj_levantine_arabic;Burdas;;;;;;;;;;;;;x
d_burtas_adj_maghreb_arabic;Burdas;;;;;;;;;;;;;x
d_burtas_adj_bedouin_arabic;Burdas;;;;;;;;;;;;;x
d_burtas_adj_egyptian_arabic;Burdas;;;;;;;;;;;;;x
d_burtas_adj_andalusian_arabic;Burdas;;;;;;;;;;;;;x
d_burtas_adj_sicilian_arabic;Burdas;;;;;;;;;;;;;x
d_burtas_adj_sanhaja;Burdas;;;;;;;;;;;;;x
d_burtas_adj_tagelmust;Burdas;;;;;;;;;;;;;x
d_burtas_adj_tuareg;Burdas;;;;;;;;;;;;;x
d_burtas_adj_masmuda;Burdas;;;;;;;;;;;;;x
d_burtas_adj_zanata;Burdas;;;;;;;;;;;;;x
d_burtas_adj_pahlavi;Burdas;;;;;;;;;;;;;x
d_burtas_adj_persian;Burdas;;;;;;;;;;;;;x
d_burtas_adj_tajik;Burdas;;;;;;;;;;;;;x
d_burtas_adj_daylamite;Burdas;;;;;;;;;;;;;x
d_burtas_adj_sogdian;Burdas;;;;;;;;;;;;;x
d_burtas_adj_khwarezmi;Burdas;;;;;;;;;;;;;x
d_burtas_adj_kurdish;Burdas;;;;;;;;;;;;;x
d_burtas_adj_khalaj;Burdas;;;;;;;;;;;;;x
d_burtas_adj_afghan;Burdas;;;;;;;;;;;;;x
d_burtas_adj_qufs;Burdas;;;;;;;;;;;;;x
d_burtas_adj_baloch;Burdas;;;;;;;;;;;;;x
d_burtas_adj_bashkir;Bortas;;;;;;;;;;;;;x
d_burtas_adj_kasogi;Bortas;;;;;;;;;;;;;x
d_burtas_adj_bolghar;Bortas;;;;;;;;;;;;;x
d_burtas_adj_turkish;Bortas;;;;;;;;;;;;;x
d_burtas_adj_turkmen;Bortas;;;;;;;;;;;;;x
d_burtas_adj_oghuz;Bortas;;;;;;;;;;;;;x
d_burtas_adj_mongol;Bortas;;;;;;;;;;;;;x
d_burtas_adj_kirghiz;Bortas;;;;;;;;;;;;;x
d_burtas_adj_uyghur;Bortas;;;;;;;;;;;;;x
d_burtas_adj_cuman;Bortas;;;;;;;;;;;;;x
d_burtas_adj_khazar;Bortas;;;;;;;;;;;;;x
d_burtas_adj_khavar;Bortas;;;;;;;;;;;;;x
d_burtas_adj_pecheneg;Bortas;;;;;;;;;;;;;x
d_burtas_adj_karluk;Bortas;;;;;;;;;;;;;x
d_burtas_adj_avar;Bortas;;;;;;;;;;;;;x
d_burtas_adj_khitan;Bortas;;;;;;;;;;;;;x
d_burtas_adj_polish;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_pommeranian;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_bohemian;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_slovieni;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_russian;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_serbian;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_croatian;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_bulgarian;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_carantanian;Burtasy;;;;;;;;;;;;;x
d_burtas_adj_bosnian;Burtasy;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
d_mordvins_erza;Erzyät;;;;;;;;;;;;;x
d_mordvins_erza_adj;Erzyätan;Erzyät;Erzyät;;Erzyät;;;;;;;;;x
d_mordvins_erza_adj_bolghar;Irçëian;Irçë;Irçë;;Irçë;;;;;;;;;x
d_mordvins_erza_adj_khazar;Irçëian;Irçë;Irçë;;Irçë;;;;;;;;;x
d_mordvins_erza_adj_khavar;Irçëian;Irçë;Irçë;;Irçë;;;;;;;;;x
d_mordvins_erza_adj_avar;Irçëian;Irçë;Irçë;;Irçë;;;;;;;;;x
d_mordvins_erza_adj_bashkir;Ïrzäian;Ïrzä;Ïrzä;;Ïrzä;;;;;;;;;x
d_mordvins_erza_adj_turkish;Irçian;Irçi;Irçi;;Irçi;;;;;;;;;x
d_mordvins_erza_adj_turkmen;Irçian;Irçi;Irçi;;Irçi;;;;;;;;;x
d_mordvins_erza_adj_kasogi;Irçian;Irçi;Irçi;;Irçi;;;;;;;;;x
d_mordvins_erza_adj_oghuz;Irçian;Irçi;Irçi;;Irçi;;;;;;;;;x
d_mordvins_erza_adj_mongol;Ïrzäian;Ïrzä;Ïrzä;;Ïrzä;;;;;;;;;x
d_mordvins_erza_adj_kirghiz;Ïrzäian;Ïrzä;Ïrzä;;Ïrzä;;;;;;;;;x
d_mordvins_erza_adj_uyghur;Ïrzäian;Ïrzä;Ïrzä;;Ïrzä;;;;;;;;;x
d_mordvins_erza_adj_cuman;Ïrzäian;Ïrzä;Ïrzä;;Ïrzä;;;;;;;;;x
d_mordvins_erza_adj_pecheneg;Irçian;Irçi;Irçi;;Irçi;;;;;;;;;x
d_mordvins_erza_adj_karluk;Ïrzäian;Ïrzä;Ïrzä;;Ïrzä;;;;;;;;;x
d_mordvins_erza_adj_khitan;Ïrzäian;Ïrzä;Ïrzä;;Ïrzä;;;;;;;;;x
#;;;;;;;;;;;;;;
d_zyriane;Zyriana;;;;;;;;;;;;;x
d_zyriane_adj;Zyrianan;Zyriana;Zyriana;;Zyriana;;;;;;;;;x
d_zyriane_adj_danish;Syrjænger;;;;;;;;;;;;;x
d_zyriane_adj_polish;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_pommeranian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_bohemian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_slovieni;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_russian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_serbian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_croatian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_bulgarian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_carantanian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
d_zyriane_adj_bosnian;Zyrianian;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
#;;;;;;;;;;;;;;
d_maris_vetluga;Vütla Mari;;;;;;;;;;;;;x
d_maris_vetluga_adj;Vütla Marian;Vütla Mari;Vütla Mari;;Vütla Mari;;;;;;;;;x
d_maris_vetluga_adj_bashkir;Tepe Çirmeslarian;Tepe Çirmeslar;Tepe Çirmeslar;;Tepe Çirmeslar;;;;;;;;;x
d_maris_vetluga_adj_bolghar;Tuçi Sarmäslärian;Tuçi Sarmäslar;Tuçi Sarmäslar;;Tuçi Sarmäslar;;;;;;;;;x
d_maris_vetluga_adj_turkish;Tepe Çirmeslarian;Tepe Çirmeslar;Tepe Çirmeslar;;Tepe Çirmeslar;;;;;;;;;x
d_maris_vetluga_adj_turkmen;Tepe Çirmeslarian;Tepe Çirmeslar;Tepe Çirmeslar;;Tepe Çirmeslar;;;;;;;;;x
d_maris_vetluga_adj_oghuz;Tepe Çirmeslarian;Tepe Çirmeslar;Tepe Çirmeslar;;Tepe Çirmeslar;;;;;;;;;x
d_maris_vetluga_adj_mongol;Tepe Çirmeslärian;Tepe Çirmeslär;Tepe Çirmeslär;;Tepe Çirmeslär;;;;;;;;;x
d_maris_vetluga_adj_kirghiz;Tepe Çirmeslärian;Tepe Çirmeslär;Tepe Çirmeslär;;Tepe Çirmeslär;;;;;;;;;x
d_maris_vetluga_adj_uyghur;Tepe Çirmeslärian;Tepe Çirmeslär;Tepe Çirmeslär;;Tepe Çirmeslär;;;;;;;;;x
d_maris_vetluga_adj_cuman;Tepe Çirmeslärian;Tepe Çirmeslär;Tepe Çirmeslär;;Tepe Çirmeslär;;;;;;;;;x
d_maris_vetluga_adj_khazar;Tuçi Sarmäslärian;Tuçi Sarmäslar;Tuçi Sarmäslar;;Tuçi Sarmäslar;;;;;;;;;x
d_maris_vetluga_adj_khavar;Tuçi Sarmäslärian;Tuçi Sarmäslar;Tuçi Sarmäslar;;Tuçi Sarmäslar;;;;;;;;;x
d_maris_vetluga_adj_pecheneg;Tepe Çirmeslarian;Tepe Çirmeslar;Tepe Çirmeslar;;Tepe Çirmeslar;;;;;;;;;x
d_maris_vetluga_adj_karluk;Tepe Çirmeslärian;Tepe Çirmeslär;Tepe Çirmeslär;;Tepe Çirmeslär;;;;;;;;;x
d_maris_vetluga_adj_avar;Tuçi Sarmäslärian;Tuçi Sarmäslar;Tuçi Sarmäslar;;Tuçi Sarmäslar;;;;;;;;;x
d_maris_vetluga_adj_khitan;Tepe Çirmeslarian;Tepe Çirmeslär;Tepe Çirmeslär;;Tepe Çirmeslär;;;;;;;;;x
d_maris_vetluga_adj_polish;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_pommeranian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_bohemian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_slovieni;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_russian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_serbian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_croatian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_bulgarian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_carantanian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
d_maris_vetluga_adj_bosnian;Gornyye Cheremisian;Gornyye Cheremis;Gornyye Cheremis;;Gornyye Cheremis;;;;;;;;;x
#;;;;;;;;;;;;;;
d_maris;Vice Mari;;;;;;;;;;;;;x
d_maris_adj;Vice Marian;Vice Mari;Vice Mari;;Vice Mari;;;;;;;;;x
d_maris_adj_bashkir;Çirmeslarian;Çirmeslar;Çirmeslar;;Çirmeslar;;;;;;;;;x
d_maris_adj_bolghar;Sarmäslärian;Sarmäslär;Sarmäslär;;Sarmäslär;;;;;;;;;x
d_maris_adj_turkish;Çirmislarian;Çirmislar;Çirmislar;;Çirmislar;;;;;;;;;x
d_maris_adj_turkmen;Çirmislarian;Çirmislar;Çirmislar;;Çirmislar;;;;;;;;;x
d_maris_adj_oghuz;Çirmislarian;Çirmislar;Çirmislar;;Çirmislar;;;;;;;;;x
d_maris_adj_mongol;Çirmeslärian;Çirmeslär;Çirmeslär;;Çirmeslär;;;;;;;;;x
d_maris_adj_kirghiz;Çirmeslärian;Çirmeslar;Çirmeslar;;Çirmeslar;;;;;;;;;x
d_maris_adj_uyghur;Çirmeslärian;Çirmeslär;Çirmeslär;;Çirmeslär;;;;;;;;;x
d_maris_adj_cuman;Çirmeslärian;Çirmeslär;Çirmeslär;;Çirmeslär;;;;;;;;;x
d_maris_adj_khazar;Sarmäslärian;Sarmäslär;Sarmäslär;;Sarmäslär;;;;;;;;;x
d_maris_adj_khavar;Sarmäslärian;Sarmäslär;Sarmäslär;;Sarmäslär;;;;;;;;;x
d_maris_adj_pecheneg;Çirmislarian;Çirmislar;Çirmislar;;Çirmislar;;;;;;;;;x
d_maris_adj_karluk;Çirmeslärian;Çirmeslär;Çirmeslär;;Çirmeslär;;;;;;;;;x
d_maris_adj_avar;Sarmäslärian;Sarmäslär;Sarmäslär;;Sarmäslär;;;;;;;;;x
d_maris_adj_khitan;Çirmeslärian;Çirmeslär;Çirmeslär;;Çirmeslär;;;;;;;;;x
d_maris_adj_polish;Cheremis;;;;;;;;;;;;;x
d_maris_adj_pommeranian;Cheremis;;;;;;;;;;;;;x
d_maris_adj_bohemian;Cheremis;;;;;;;;;;;;;x
d_maris_adj_slovieni;Cheremis;;;;;;;;;;;;;x
d_maris_adj_russian;Cheremis;;;;;;;;;;;;;x
d_maris_adj_serbian;Cheremis;;;;;;;;;;;;;x
d_maris_adj_croatian;Cheremis;;;;;;;;;;;;;x
d_maris_adj_bulgarian;Cheremis;;;;;;;;;;;;;x
d_maris_adj_carantanian;Cheremis;;;;;;;;;;;;;x
d_maris_adj_bosnian;Cheremis;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
d_samoyeds;Sikhirti;;;;;;;;;;;;;x
d_samoyeds_adj;Sikhirtian;Sikhirti;Sikhirti;;Sikhirti;;;;;;;;;x
#;;;;;;;;;;;;;;
d_lyydians;Lüüdiläižed;;;;;;;;;;;;;x
d_lyydians_adj;Lüüdiläižed;;;;Lüüdilaižed;;;;;;;;;x
d_lyydians_adj_russian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_pommeranian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_bohemian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_slovieni;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_serbian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_croatian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_bulgarian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_carantanian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_bosnian;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
d_lyydians_adj_polish;Ljudinyan;Ljudiny;Ljudiny;;Ljudiny;;;;;;;;;x
#;;;;;;;;;;;;;;
d_livgians;Livgilaižed;;;;;;;;;;;;;x
d_livgians_adj;Livgilaižedan;Livgilaižed;Livgilaižed;;Livgilaižed;;;;;;;;;x
#;;;;;;;;;;;;;;
d_chudes;Vepsläižed;;;;;;;;;;;;;x
d_chudes_adj;Vepsläižedian;Vepsläižed;Vepsläižed;;Vepsläižed;;;;;;;;;x
d_chudes_adj_russian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_pommeranian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_bohemian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_slovieni;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_serbian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_croatian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_bulgarian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_carantanian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_bosnian;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_polish;Chud'ian;Chud';Chud';;Chud';;;;;;;;;x
d_chudes_adj_lappish;Etelätšuudilaš;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
d_bjarmians;Bjarmiläižed;;;;;;;;;;;;;x
d_bjarmians_adj;Bjarmiläižed;;;;;;;;;;;;;x
d_bjarmians_adj_polish;Zavoloch'e Chud'ian;Zavoloch'e Chud';Zavoloch'e Chud';;Zavoloch'e Chud';;;;;;;;;x
d_bjarmians_adj_pommeranian;Zavoloch'e Chud'ian;Zavoloch'e Chud';Zavoloch'e Chud';;Zavoloch'e Chud';;;;;;;;;x
d_bjarmians_adj_bohemian;Zavoloch'e Chud'ian;Zavoloch'e Chud';Zavoloch'e Chud';;Zavoloch'e Chud';;;;;;;;;x
d_bjarmians_adj_slovieni;Zavoloch'e Chud'ian;Zavoloch'e Chud';Zavoloch'e Chud';;Zavoloch'e Chud';;;;;;;;;x
