#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCSWMH.28;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;Sur nos terres, un nombre croissant de gens parlent turkmen, ce qui me semble être un moyen idéal pour un Seigneur turc de faire travailler convenablement ses serfs iraniens. Nous continuons à user de notre influence pour promouvoir ce moyen de communication qui contribue à servir les intérêts du Royaume et à asseoir sa puissance.;Um unser Territorium herum sprechen immer mehr Leute diese turkmenische Sprache. Für einen türkische Oberherrn ist sie meiner Meinung nach ein perfektes Mittel, iranische Leibeigene zu ordentlicher Arbeit anzuhalten. Zum Zwecke eines effizienteren Reichs werden wir unseren Einfluss weiter zur Förderung dieser Kommunikationsweise einsetzen.;;Cada vez hay más gente en nuestras tierras que usan el turkmen, algo que considero perfecto para que un señor turco haga trabajar adecuadamente a sus siervos. Seguimos fomentando este vehículo de comunicación para que el reino sea más eficiente.;;;;;;;;;x
EVTOPTASWMH.28;Sometimes I even surprise myself;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH.29;My liege has persuaded me to embrace this notion of Turkicness that is sweeping the realm.;Mon suzerain m’a convaincu(e) d’embrasser cette notion de turkmenité qui balaie le Royaume.;Mein Lehnsherr hat mich überredet, diese Idee des Türkmentums zu übernehmen, die sich im ganzen Reich ausbreitet;;Mi señor me ha convencido de que abrace esta cultura turkmena que recorre el reino.;;;;;;;;;x
EVTOPTASWMH.29;Oh I say, game of polo anyone?;Une partie de polo pour tout le monde ?;Oh, wie wäre es mit einem Ründchen Polo?;;¿Alguien quiere jugar al polo?;;;;;;;;;x
EVTDESCSWMH.30;For as long as have ruled here we Khalaj have entrusted the raising of our children to Pashtun nursemaids. Our first words would not be Khalaj but Pashtun. As we grew up we learned to speak a tongue that was neither one nor the other. Now is this time to make this tongue our own so we may all communicate.;;;;;;;;;;;;;x
EVTOPTASWMH.30;Yes let us be one with our serfs.;;;;;;;;;;;;;x
EVTDESCSWMH.31;Around our lands more people are using this Pashtun language and I find this is a perfect means for a Khalaj overlord to get his Pashtun serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm.;;;;;;;;;;;;;x
EVTOPTASWMH.31;We are indeed wise.;;;;;;;;;;;;;x
EVTDESCSWMH.32;Although every civilised man knows that Khalaj is the true language of communication, this new Pashtun language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;;;;;;;;;;;;;x
EVTOPTASWMH.32;A most useful development.;;;;;;;;;;;;;x
EVTDESCSWMH.33;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;;;;;;;;;;;;;x
EVTOPTASWMH.33;Sometimes I even surprise myself.;;;;;;;;;;;;;x
EVTDESCSWMH.34;My liege has persuaded me to embrace this notion of Pashtun that is sweeping the realm.;;;;;;;;;;;;;x
EVTOPTASWMH.34;Oh I say, game of polo anyone?;;;;;;;;;;;;;x
EVTDESCSWMH_magyars.1;Along with adoption of the [Root.Religion.GetGroupName] faith, the Magyars have increasingly been abandoning their pastoral, semi-nomadic lifestyles and establishing more permanent settlements akin to those of other, [Root.Religion.GetGroupName] peoples.;Parallèlement à l'adoption de la foi [Root.Religion.GetGroupName]ne, les Magyars ont abandonné de plus en plus leur style de vie pastoral et semi-nomade pour s'établir dans des établissements plus permanents, similaires à ceux d'autres peuples [Root.Religion.GetGroupName]s.;Mit der Annahme des [Root.Religion.GetGroupName]en Glaubens haben die Magyaren zunehmend ihre pastoralen, semi-nomadischen Lebensweisen aufgegeben und dauerhaftere Siedlungen errichtet, wie andere [Root.Religion.GetGroupName]e Völker.;;Junto con la adopción de la fe [Root.Religion.GetGroupName], los magiares han ido abandonando cada vez más sus estilos de vida pastorales y seminómadas y estableciendo asentamientos más permanentes similares a los de otros pueblos [Root.Religion.GetGroupName]s.;;;;;;;;;x
EVTOPTASWMH_magyars.1;Welcome into the fold my [Root.Religion.GetGroupName] Magyar brothers and sisters.;Bienvenue au bercail mes frères et sœurs magyars [Root.Religion.GetGroupName]s.;Willkommen im Schoß der Familie meine [Root.Religion.GetGroupName]en magyar Brüder und Schwestern.;;Bienvenidos al redil mis hermanos y hermanas magiars [Root.Religion.GetGroupName]s.;;;;;;;;;x
EVTDESCSWMH_magyars.2;Around our lands more people are adopting this new, [Root.Religion.GetGroupName] Magyar lifestyle and I find this is a perfect means for a overlord to get his serfs to work properly. We continue to use our own influence to promote this social structure in the interests of more efficient realm.;Sur nos terres, un nombre croissant de gens vivent comme magyars [Root.Religion.GetGroupName]s, ce qui me semble être un moyen idéal pour un Seigneur de faire travailler convenablement ses serfs. Nous continuons à user de notre influence pour promouvoir cette structure sociale qui contribue à servir les intérêts du Royaume et à asseoir sa puissance.;Um unser Territorium herum leben immer mehr Leute wie [Root.Religion.GetGroupName]e Magyars. Für einen Oberherrn ist sie meiner Meinung nach ein perfektes Mittel, Leibeigene zu ordentlicher Arbeit anzuhalten. Zum Zwecke eines effizienteren Reichs werden wir unseren Einfluss weiter zur Förderung dieser sozialen Struktur einsetzen.;;Cada vez hay más gente en nuestras tierras que viven como magiars [Root.Religion.GetGroupName]s, algo que considero perfecto para que un señor haga trabajar adecuadamente a sus siervos. Seguimos fomentando este estructura social para que el reino sea más eficiente.;;;;;;;;;x
EVTOPTASWMH_magyars.2;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH_magyars.3;This new, [Root.Religion.GetGroupName] Magyar lifestyle does have a certain practicality. I have therefore prevailed upon my court to adopt it themselves.;Ce nouvelle mode de vie [Root.Religion.GetGroupName]ne magyar s’avère très pratique. J’ai donc eu gain de cause sur ma Cour afin qu’elle soit adoptée par eux-mêmes.;Dieser neue [Root.Religion.GetGroupName]-magyarische Lebensweise hat auch eine gewisse praktische Anwendbarkeit. Aus diesem Grund habe ich mein Hof dazu gedrängt, sie selbts zu verabschieden.;;El nuevo estilo de vida [Root.Religion.GetGroupName] magiar tiene cierta practicidad. He convencido a mi corte de que lo adopte para ella.;;;;;;;;;x
EVTOPTASWMH_magyars.3;A most useful development;Une évolution très utile.;Eine höchst nützliche Entwicklung;;Un avance muy útil;;;;;;;;;x
EVTDESCSWMH_magyars.4;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves lifestyle. If I can get them to live like me then I will have a much smoother running realm.;Je réfléchissais à une affaire importante lorsque j’ai eu une idée étonnante. Pour renforcer mon Royaume je dois convertir mes vassaux à ma façon de penser. Cela passe par la mode de vie. Si je parviens à leur faire adopter mon mode de vie mon Royaume fonctionnera beaucoup mieux.;Beim Nachdenken über ein wichtiges Geschäft kam ich zu einer erstaunlichen Einsicht: Zur Stärkung meines Reichs muss ich meine Vasallen von meiner Denkweise überzeugen und dazu gehört auch der Lebenstil. Wenn ich es schaffen könnte dass alle wie ich leben so wäre mein Reich viel einfacher zu regieren.;;Estaba ocupado con asuntos importantes cuando tuve una súbita revelación. Para reforzar mi reino debo lograr que mis vasallos compartan mi forma de pensar. Eso implica estilo de vida. Si logro que vivan como yo mi reino funcionará mucho mejor.;;;;;;;;;x
EVTOPTASWMH_magyars.4;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH_magyars.5;My liege has persuaded me to embrace this notion of [Root.Religion.GetGroupName] Magyarness that is sweeping the realm.;Mon suzerain m’a convaincu(e) d’embrasser cette notion de hongroisité [Root.Religion.GetGroupName]ne qui balaie le Royaume.;Mein Lehnsherr hat mich überredet, diese Idee des [Root.Religion.GetGroupName]en Magyartums zu übernehmen, die sich im ganzen Reich ausbreitet;;Mi señor me ha convencido de que abrace esta cultura magiar [Root.Religion.GetGroupName] que recorre el reino.;;;;;;;;;x
EVTOPTASWMH_magyars.5;Now I really need to go hunting!;Maintenant Il faut que j’aille chasser tout de suite!;Jetzt will ich aber sofort jagen gehen!;;¡Ahora, debo ir cazar ahora mismo!;;;;;;;;;x
EVTDESCSWMH_magyars.6;The Turkic peoples under Magyar rule have developed their language and customs to a point where they may now be considered part of a new branch of Magyar culture. They have begun to refer to themselves as Székely.;Les peuples turcs sous domination magyare ont développé leur langue et leurs coutumes à un point tel qu'il est maintenant considéré comme une nouvelle branche de la culture magyar. Ses gens ont commencé à se définir en tant que Székely.;Die türkischen Völker unter der Herrschaft der Magyaren haben ihre Kultur und Sprache soweit entwickelt dass sie nun als ein neuer Zweig der magyar Kultur betrachtet werden können. Sie haben begonnen sich selbst als Székely zu bezeichnen.;;Los pueblos turcos bajo el dominio magiar han desarrollado su idioma y sus costumbres hasta el punto en que ahora pueden ser considerados parte de una nueva rama de la cultura magiara. Han comenzado a referirse a sí mismos como Székelys.;;;;;;;;;x
EVTOPTASWMH_magyars.6;Welcome into the fold my Székely brothers and sisters.;Bienvenue au bercail mes frères et sœurs székelys.;Willkommen im Schoß der Familie meine székelyische Brüder und Schwestern.;;Bienvenidos al redil mis hermanos y hermanas székelys.;;;;;;;;;x
EVTDESCSWMH_magyars.7;Around our lands more people are using this Székely language and I find this is a perfect means for a overlord to get his serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm.;Sur nos terres, un nombre croissant de gens parlent székely, ce qui me semble être un moyen idéal pour un Seigneur de faire travailler convenablement ses serfs. Nous continuons à user de notre influence pour promouvoir ce moyen de communication qui contribue à servir les intérêts du Royaume et à asseoir sa puissance.;Um unser Territorium herum sprechen immer mehr Leute diese székelyische Sprache. Für einen Oberherrn ist sie meiner Meinung nach ein perfektes Mittel, Leibeigene zu ordentlicher Arbeit anzuhalten. Zum Zwecke eines effizienteren Reichs werden wir unseren Einfluss weiter zur Förderung dieser Kommunikationsweise einsetzen.;;Cada vez hay más gente en nuestras tierras que usan el székely, algo que considero perfecto para que un señor haga trabajar adecuadamente a sus siervos. Seguimos fomentando este vehículo de comunicación para que el reino sea más eficiente.;;;;;;;;;x
EVTOPTASWMH_magyars.7;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH_magyars.8;This new Székely language does have a certain functionality. I have therefore prevailed upon my court to adopt this for everyday administrative use.;Cette nouvelle langue székely s’avère très commode. J’ai donc eu gain de cause sur ma Cour afin qu’elle soit adoptée pour l’emploi administratif quotidien.;Diese neue székelyische Sprache hat auch einen gewissen Nutzen. Aus diesem Grund habe ich mein Hof dazu gedrängt, sie für das tägliche Verwaltungsgeschäft zu übernehmen.;;El nuevo idioma székely tiene cierta funcionalidad. He convencido a mi corte de que lo adopte como lengua administrativa de uso cotidiano.;;;;;;;;;x
EVTOPTASWMH_magyars.8;A most useful development;Une évolution très utile.;Eine höchst nützliche Entwicklung;;Un avance muy útil;;;;;;;;;x
EVTDESCSWMH_magyars.9;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;Je réfléchissais à une affaire importante lorsque j’ai eu une idée étonnante. Pour renforcer mon Royaume je dois convertir mes vassaux à ma façon de penser. Cela passe par la communication. Si je parviens à leur faire adopter mon mode de communication mon Royaume fonctionnera beaucoup mieux.;Beim Nachdenken über ein wichtiges Geschäft kam ich zu einer erstaunlichen Einsicht: Zur Stärkung meines Reichs muss ich meine Vasallen von meiner Denkweise überzeugen und dazu gehört auch die Kommunikation. Wenn ich es schaffen könnte dass alle wie ich kommunizieren so wäre mein Reich viel einfacher zu regieren.;;Estaba ocupado con asuntos importantes cuando tuve una súbita revelación. Para reforzar mi reino debo lograr que mis vasallos compartan mi forma de pensar. Eso implica comunicación. Si logro que se comuniquen como yo mi reino funcionará mucho mejor.;;;;;;;;;x
EVTOPTASWMH_magyars.9;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH_magyars.10;My liege has persuaded me to embrace this notion of Székelyness that is sweeping the realm.;Mon suzerain m’a convaincu(e) d’embrasser cette notion de székelyité qui balaie le Royaume.;Mein Lehnsherr hat mich überredet, diese Idee des Székelytums zu übernehmen, die sich im ganzen Reich ausbreitet.;;Mi señor me ha convencido de que abrace esta cultura székelyesa que recorre el reino.;;;;;;;;;x
EVTOPTASWMH_magyars.10;Now I really need to go hunting!;Maintenant Il faut que j’aille chasser tout de suite!;Jetzt will ich aber sofort jagen gehen!;;¡Ahora, debo ir cazar ahora mismo!;;;;;;;;;x
